70190902,0,NewRound,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,a9a226fa8061a5d13770f940f673a13d43bfb697,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,1587bd889382f17bb33ea768e48ee7948487a917,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,047be00f907c4595582cf9b67a4133e0ca92ff4f,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,26575ce473780723a77cbb9c4dad3577ff07f276,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,38c18461209694e1f667ff2c8636ba827cc01c86,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_NewRoundStep,9,
70190902,0,NewRound,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_NewRoundStep,9,
