71693896,false,0,NewRound,1166.077052454
71693896,false,0,Propose,0.000172319
71693896,false,0,Precommit,0.000017762
71693896,false,0,Commit,0.000058087
71694000,false,0,NewRound,6.029416335
71694000,false,0,Propose,0.00014083
71694000,false,0,Precommit,0.000018714
71694000,false,0,Commit,0.00004333
71695603,true,0,NewHeight,0.108011766
71695603,true,0,NewRound,0.192654242
71695603,true,0,Propose,0.000325372
71695603,true,0,Prevote,3.001122926
71695603,true,0,Precommit,0.250503217
71695603,true,1,NewRound,1.050305482
71695603,true,1,Propose,0.001986095
71695603,true,1,Prevote,0.126992515
71695603,true,1,Precommit,0.074844288
71695603,true,1,Commit,0.068856821
71697265,false,0,NewRound,198.899444409
71697265,false,0,Propose,0.000342674
71697265,false,0,Precommit,0.000027521
71697265,false,0,Commit,0.00010785
71704464,false,0,NewRound,10.054564363
71704464,false,0,Propose,0.000147032
71704464,false,0,Precommit,0.000018985
71704464,false,0,Commit,0.00011302
71705454,true,0,NewHeight,0.110821311
71705454,true,0,NewRound,0.190544113
71705454,true,0,Propose,0.000336613
71705454,true,0,Prevote,3.000848115
71705454,true,0,Precommit,0.258813088
71705454,true,1,NewRound,1.067634076
71705454,true,1,Propose,0.002966039
71705454,true,1,Prevote,0.080033296
71705454,true,1,Precommit,0.073596164
71705454,true,1,Commit,0.063983596
71705539,true,0,NewHeight,1.3015785850000001
71705539,true,0,NewRound,0.000389931
71705539,true,0,Propose,0.00011348
71705539,true,0,Prevote,3.000344798
71705539,true,0,PrevoteWait,0.959972264
71705539,true,0,Precommit,1.000649759
71705539,true,1,NewRound,1.066868571
71705539,true,1,Propose,0.001915615
71705539,true,1,Prevote,0.300796892
71705539,true,1,Precommit,0.013857785
71705539,true,1,Commit,0.056094085
71713072,false,0,NewRound,759.265569306
71713072,false,0,Propose,0.000186806
71713072,false,0,Precommit,0.00024841
71713072,false,0,Commit,0.000193548
71719225,false,0,NewRound,416.033429554
71719225,false,0,Propose,0.000399439
71719225,false,0,Precommit,0.000374323
71719225,false,0,Commit,0.000122517
71823276,false,0,NewRound,857.42807798
71823276,false,0,Propose,0.000199389
71823276,false,0,Precommit,0.000024986
71823276,false,0,Commit,0.000081701
71824160,true,0,NewHeight,0.157615811
71824160,true,0,NewRound,0.143757588
71824160,true,0,Propose,0.001674187
71824160,true,0,Prevote,3.000549397
71824160,true,0,Precommit,0.272435154
71824160,true,1,NewRound,1.061587848
71824160,true,1,Propose,0.002589101
71824160,true,1,Prevote,0.302226579
71824160,true,1,Precommit,0.075631654
71824160,true,1,Commit,0.065703192
71824370,true,0,NewHeight,0.076552608
71824370,true,0,NewRound,0.22445718
71824370,true,0,Propose,0.000320503
71824370,true,0,Prevote,3.001028729
71824370,true,0,Precommit,0.231732892
71824370,true,1,NewRound,1.057977549
71824370,true,1,Propose,0.000823614
71824370,true,1,Prevote,0.064254031
71824370,true,1,Precommit,0.128135603
71824370,true,1,Commit,0.058807704
71824462,true,0,NewHeight,0.129193361
71824462,true,0,NewRound,0.172847114
71824462,true,0,Propose,0.000509343
71824462,true,0,Prevote,3.001021778
71824462,true,0,Precommit,0.251751264
71824462,true,1,NewRound,1.052039452
71824462,true,1,Propose,0.001542084
71824462,true,1,Prevote,0.115879275
71824462,true,1,Precommit,0.063325593
71824462,true,1,Commit,0.070053853
71831005,false,0,NewRound,883.055209412
71831005,false,0,Propose,0.000258529
71831005,false,0,Precommit,0.000031278
71831005,false,0,Commit,0.000096418
71839144,false,0,NewRound,757.037564281
71839144,false,0,Propose,0.000201322
71839144,false,0,Precommit,0.000022121
71839144,false,0,Commit,0.000120944
71842194,false,0,NewRound,5.03461625
71842194,false,0,Propose,0.000242378
71842194,false,0,Precommit,0.000023373
71842194,false,0,Commit,0.00006461
71843628,false,0,NewRound,5.048416442
71843628,false,0,Propose,0.00021097
71843628,false,0,Precommit,0.000018835
71843628,false,0,Commit,0.000055953
71850755,false,0,NewRound,889.05782155
71850755,false,0,Propose,0.000208215
71850755,false,0,Precommit,0.000030616
71850755,false,0,Commit,0.000130691
71850841,false,0,NewRound,5.645934751
71850841,false,0,Propose,0.0002001
71850841,false,0,Precommit,0.000027181
71850841,false,0,Commit,0.000063548
71850870,false,0,NewRound,5.179948033
71850870,false,0,Propose,0.000382608
71850870,false,0,Precommit,0.000722337
71850870,false,0,Commit,0.000107499
71850890,false,0,NewRound,5.062382827
71850890,false,0,Propose,0.000610118
71850890,false,0,Precommit,0.000030166
71850890,false,0,Commit,0.000069659
71851793,false,0,NewRound,5.041673453
71851793,false,0,Propose,0.000296318
71851793,false,0,Precommit,0.000036958
71851793,false,0,Commit,0.000085017
71852100,false,0,NewRound,47.737990942
71852100,false,0,Propose,0.000211842
71852100,false,0,Precommit,0.000030677
71852100,false,0,Commit,0.00014001
71852281,true,0,NewHeight,0.130578318
71852281,true,0,NewRound,0.170809535
71852281,true,0,Propose,0.000322767
71852281,true,0,Prevote,3.000140207
71852281,true,0,PrevoteWait,0.190298328
71852281,true,0,Precommit,1.000280252
71852281,true,1,NewRound,1.068702664
71852281,true,1,Propose,0.001174573
71852281,true,1,Prevote,0.092872345
71852281,true,1,Precommit,0.07500312
71852281,true,1,Commit,0.067930252
71852337,true,0,NewHeight,0.115351804
71852337,true,0,NewRound,0.185670255
71852337,true,0,Propose,0.000203306
71852337,true,0,Prevote,3.000377312
71852337,true,0,Precommit,0.268330645
71852337,true,1,NewRound,1.061764912
71852337,true,1,Propose,0.000976106
71852337,true,1,Prevote,0.466009471
71852337,true,1,Precommit,0.053895932
71852337,true,1,Commit,0.070751393
71860272,false,0,NewRound,890.032527076
71860272,false,0,Propose,0.000376296
71860272,false,0,Precommit,0.000056014
71860272,false,0,Commit,0.000146972
