0,0,9223372036.854776,0,0,0,0,0,0,0,0
0,true,0,9223372036.854776,0,0,0,0,0,0,0,0
71683671,true,0,1166.040578031,0,0,0,0,0,0,0,0
71693896,false,1,0.179309367,25,36511,6,1,0,0,0,0
71693897,false,1,0.228039021,16,20485,19,1,0,0,0,0
71693898,false,1,0.151725758,12,17239,29,1,0,0,0,0
71693899,false,1,0.161227182,18,23412,34,1,0,0,0,0
71693900,false,1,0.334157474,24,27121,45,1,0,0,0,0
71693901,false,1,0.150660757,9,18257,54,1,0,0,0,0
71693902,false,1,0.235736707,31,57976,74,1,0,0,0,0
71693903,false,1,0.205638824,17,39395,80,1,0,0,0,0
71693904,false,1,0.282535597,14,23067,117,1,0,0,0,0
71693905,false,1,0.307461648,29,52446,133,1,0,0,0,0
71693906,false,1,0.334278147,24,39332,153,1,0,0,0,0
71693907,false,1,0.203994682,25,38843,168,1,0,0,0,0
71693908,false,1,0.148077025,17,27626,180,1,0,0,0,0
71693909,false,1,0.24390863,27,66137,201,2,0,0,0,0
71693910,false,1,0.233430548,25,42844,228,1,0,0,0,0
71693911,false,1,0.382086526,16,26083,245,4,0.058975062,0,1,0
71693912,false,1,0.587421518,21,36181,282,7,0.079013412,0,1,0
71693913,false,1,0.608227003,30,30941,301,7,0.066335078,0,1,0
71693914,false,1,0.791128578,39,74473,359,13,0.102642901,0,1,0
71693915,false,1,0.3933547,24,41503,366,4,0.06397787,0,1,0
71693916,false,1,0.595347136,16,59461,372,2,0.11551244,0,1,0
71693917,false,1,0.736032853,30,60005,381,6,0.093321609,0,1,0
71693918,false,1,1.02412912,32,61011,389,7,0.220607214,0,1,0
71693919,false,1,0.653246911,24,32131,396,5,0.060569961,0,1,0
71693920,false,1,0.57279576,27,41373,402,5,0.083211224,0,1,0
71693921,false,1,0.781528482,30,48779,411,6,0.110279408,0,1,0
71693922,false,1,0.777017653,1,7238,420,8,0.060114918,0,1,0
71693923,false,1,0.580481224,28,44793,429,7,0.078812245,0,1,0
71693924,false,1,0.491796005,15,38980,437,6,0.063137998,0,1,0
71693925,false,1,0.487886309,22,42740,445,7,0.081806334,0,1,0
71693926,false,1,0.476663248,11,51289,453,6,0.060682336,0,1,0
71693927,false,1,0.657795298,14,25396,460,6,0.06986723,0,1,0
71693928,false,1,1.094755619,21,30525,473,8,0.104439525,0,1,0
71693929,false,1,0.590245074,23,31501,482,7,0.068159416,0,1,0
71693930,false,1,0.797844687,30,43677,491,7,0.104242577,0,1,0
71693931,false,1,0.984390437,18,50688,500,7,0.16213224,0,1,0
71693932,false,1,0.79007581,30,42079,508,6,0.125573647,0,1,0
71693933,false,1,0.402715423,11,21445,517,6,0.056913521,0,1,0
71693934,false,1,0.877440364,19,51764,527,7,0.113628677,0,1,0
71693935,false,1,1.148561547,27,36701,538,6,0.080802904,0,1,0
71693936,false,1,0.699937761,25,33279,548,8,0.099433858,0,1,0
71693937,false,1,0.744508768,17,42236,556,8,0.08761829,0,1,0
71693938,false,1,0.711933462,16,27974,564,6,0.077328728,0,1,0
71693939,false,1,0.696912452,21,27505,570,6,0.07831589,0,1,0
71693940,false,0,0.324919637,15,22037,576,4,0.068955262,0,1,0
71693941,false,1,0.445473205,12,19980,585,6,0.051752838,0,1,0
71693942,false,1,0.479326437,13,19500,590,5,0.073431863,0,1,0
71693943,false,1,0.487943715,11,14522,597,7,0.059533802,0,1,0
71693944,false,1,0.705109913,17,26618,606,9,0.077201604,0,1,0
71693945,false,1,0.571850901,15,24633,612,6,0.10154345,0,1,0
71693946,false,1,0.474953174,13,37137,620,6,0.065244067,0,1,0
71693947,false,1,0.426783937,9,15272,628,7,0.05642489,0,1,0
71693948,false,1,0.549997808,14,18640,634,5,0.060262634,0,1,0
71693949,false,1,0.793094115,18,28650,646,9,0.051277789,0,1,0
71693950,false,1,0.634488314,14,20332,651,5,0.098176282,0,1,0
71693951,false,1,0.731014144,11,19906,660,7,0.089300877,0,1,0
71693952,false,1,0.677617423,17,22436,669,7,0.065136327,0,1,0
71693953,false,1,0.471383707,26,34580,676,6,0.061380051,0,1,0
71693954,false,1,0.545142513,14,22910,681,3,0.09560405,0,1,0
71693955,false,0,0.346062186,7,26009,688,5,0.094972671,0,1,0
71693956,false,1,0.725259484,26,45630,696,6,0.075321533,0,1,0
71693957,false,1,0.666168635,18,36726,706,8,0.116371086,0,1,0
71693958,false,1,0.479567082,15,26586,715,9,0.071546354,0,1,0
71693959,false,1,0.762420768,19,31486,725,7,0.103887674,0,1,0
71693960,false,1,0.674076109,1,8867,736,9,0.066955454,0,1,0
71693961,false,1,0.563318711,41,58917,745,7,0.07203823,0,1,0
0,true,0,9223372036.854776,0,0,0,0,0,0,0,0
71693963,true,0,6.003818481,0,0,0,0,0,0,0,0
71694000,false,1,0.205665414,26,34613,2,1,0,0,0,0
71694001,false,1,0.24899893,21,43768,12,1,0,0,0,0
71694002,false,1,0.171153743,20,22793,24,1,0,0,0,0
71694003,false,1,0.165643696,16,21611,35,1,0,0,0,0
71694004,false,1,0.296126179,23,32232,46,1,0,0,0,0
71694005,false,1,0.14359468,13,25602,59,1,0,0,0,0
71694006,false,1,0.207083088,22,37973,70,1,0,0,0,0
71694007,false,0,0.250178184,16,25369,85,6,0.062114618,0,1,0
71694008,false,1,0.507381267,13,28679,92,5,0.06930645,0,1,0
71694009,false,1,0.54577362,19,37178,97,4,0.065362256,0,1,0
71694010,false,1,0.738508844,18,26687,102,5,0.069220314,0,1,0
71694011,false,1,0.679983612,10,20667,108,5,0.089966304,0,1,0
71694012,false,0,0.415794388,13,16679,113,5,0.06342457,0,1,0
71694013,false,1,0.48915173,8,17870,119,5,0.084914247,0,1,0
71694014,false,1,0.696091572,13,17120,127,7,0.06644173,0,1,0
71694015,false,1,0.574722605,11,24022,135,7,0.065671045,0,1,0
71694016,false,1,0.442214263,6,11299,140,4,0.059165814,0,1,0
71694017,false,1,0.73090978,24,32211,148,7,0.060917611,0,1,0
71694018,false,1,1.253353053,25,71251,163,14,0.110328827,0,1,0
71694019,false,1,0.742501163,17,46642,174,8,0.156908708,0,1,0
71694020,false,1,0.756475895,15,24389,181,7,0.093033633,0,1,0
71694021,false,1,0.427989607,7,14621,189,7,0.055009234,0,1,0
71694022,false,1,0.511614422,10,23474,196,6,0.063603289,0,1,0
71694023,false,1,0.666973754,8,14787,203,7,0.05177757,0,1,0
71694024,false,1,0.702296906,15,19271,209,5,0.063089514,0,1,0
71694025,false,0,0.280895101,9,14022,216,5,0.066615143,0,1,0
71694026,false,1,0.553672538,14,32557,218,2,0.104829413,0,1,0
71694027,false,1,0.806868917,13,31477,219,1,0.133658638,0,1,0
71694028,false,1,0.490405241,17,45128,224,4,0.097226529,0,1,0
71694029,false,1,0.474192725,13,19970,229,5,0.063382936,0,1,0
71694030,false,1,0.565752765,11,18609,236,7,0.054232818,0,1,0
71694031,false,1,0.442634902,6,12367,243,6,0.062359528,0,1,0
71694032,false,1,0.569409844,13,28911,249,6,0.071203333,0.115342082,1,0
71694033,false,1,0.686905602,15,28708,256,6,0.10040764,0.115342082,1,0
0,true,0,9223372036.854776,0,0,0,0,0,0,0,0
71694034,false,0,2.014334576,0,0,0,0,0,0,0,0
71694047,false,1,0.166420283,18,34264,3,1,0,0,0,0
71694048,false,1,0.18386571,13,18415,17,1,0,0,0,0
71694049,false,1,0.254013241,20,33842,36,1,0,0,0,0
71694050,false,1,0.577545359,27,52107,57,10,0.10220092,0,1,0
71694051,false,1,0.561575424,21,73350,69,10,0.079231317,0,1,0
71694052,false,1,0.576693874,12,22434,75,5,0.152015719,0,1,0
71694053,false,1,0.464505197,10,16072,81,5,0.097535577,0,1,0
71694054,false,1,0.683486023,15,27397,88,6,0.074170297,0,1,0
71694055,false,1,0.450560079,7,14097,95,6,0.078371444,0,1,0
71694056,false,1,0.727540415,20,34868,101,4,0.068977173,0,1,0
71694057,false,1,0.504049862,10,18637,106,5,0.062757062,0,1,0
71694058,false,1,0.861920881,16,21194,113,6,0.170357084,0,1,0
71694059,false,1,0.862974902,28,79392,128,14,0.091829385,0,1,0
71694060,false,1,0.426969399,1,5891,135,6,0.067383183,0,1,0
71694061,false,1,0.724824428,28,38710,147,9,0.083460062,0,1,0
71694062,false,1,0.783509827,18,27342,155,6,0.103213304,0.130961426,1,0
71694063,false,1,0.643206438,15,29928,164,6,0.07244866,0.130961426,1,0
71694064,false,1,0.747532844,21,32494,177,12,0.096641289,0.130961426,1,0
71694065,false,1,0.92887326,29,55742,193,10,0.139928067,0.130961426,1,0
71694066,false,1,0.714680214,24,40948,203,9,0.12918462,0.130961426,1,0
71694067,false,1,0.634030537,17,24659,211,7,0.071000914,0.130961426,1,0
71694068,false,1,0.727618177,16,26152,221,10,0.065654222,0.130961426,1,0
71694069,false,0,0.317169424,13,20990,227,6,0.078144175,0.130961426,1,0
71694070,false,1,0.727009993,17,55966,236,8,0.053754309,0.130961426,1,0
71694071,false,1,0.460790722,5,10478,245,9,0.104444633,0.130961426,1,0
71694072,false,1,0.47785868,6,22736,254,7,0.05615194,0.130961426,1,0
71694073,false,1,0.514241614,11,30235,265,8,0.077869117,0.130961426,1,0
71694074,false,1,0.432920533,13,28494,272,4,0.067189133,0.130961426,1,0
71694075,false,1,0.490678836,10,14532,285,11,0.056315447,0.130961426,1,0
71694076,false,1,0.485724417,9,22185,292,6,0.050237568,0.130961426,1,0
71694077,false,1,1.271511749,27,36820,306,9,0.087744694,0.130961426,1,0
71694078,false,1,0.669679571,24,37352,320,11,0.094327792,0.130961426,1,0
71694079,false,1,0.772611317,21,69618,340,18,0.080963132,0.130961426,1,0
71694080,false,1,0.450009289,12,19675,348,8,0.064630579,0.130961426,1,0
71694081,false,1,0.946375992,14,37249,356,5,0.055184104,0.130961426,1,0
71694082,false,1,0.477614819,13,17293,362,6,0.103236192,0.130961426,1,0
71694083,false,1,0.694942987,14,29537,373,11,0.077673893,0.130961426,1,0
71694084,false,1,0.526149261,24,33142,385,9,0.085676274,0.130961426,1,0
71694085,false,1,0.43365942,11,22435,397,10,0.065170299,0.130961426,1,0
71694086,false,1,0.692339768,0,6704,407,8,0.05216377,0.130961426,1,0
71694087,false,1,0.851487993,26,88369,430,21,0.120810616,0.130961426,1,0
71694088,false,1,0.864505624,14,28887,441,10,0.160314787,0.130961426,1,0
71694089,false,1,0.597794714,20,81773,462,17,0.094170019,0.130961426,1,0
71694090,false,1,0.480518913,11,19780,470,6,0.07097605,0.130961426,1,0
71694091,false,1,0.741113564,10,25690,482,10,0.096004358,0.130961426,1,0
71694092,false,1,0.64746551,0,6802,493,10,0.064880029,0.130961426,1,0
71694093,false,1,0.898645828,35,43707,506,12,0.105013602,0.130961426,1,0
71694094,false,1,0.478041318,13,23119,518,10,0.142537747,0.130961426,1,0
71694095,false,1,0.89114177,19,44095,528,8,0.117198794,0.147714993,1,0
71694096,false,1,0.586720679,14,32444,537,7,0.060494792,0.147714993,1,0
71694097,false,1,0.462450704,14,18657,548,10,0.067827554,0.147714993,1,0
71694098,false,1,0.479322168,14,28861,557,7,0.060919532,0.147714993,1,0
71694099,false,1,0.705230665,30,39573,565,7,0.059720591,0.147714993,1,0
71694100,false,1,0.495678649,17,36135,575,8,0.0686733,0.147714993,1,0
71694101,false,1,0.600609784,0,6674,584,7,0.04756583,0.147714993,1,0
71694102,false,1,0.559718528,33,44714,596,9,0.060603119,0.147714993,1,0
71694103,false,1,0.590594699,16,22848,605,8,0.11189074,0.147714993,1,0
71694104,false,1,1.209975623,17,46780,617,10,0.104993705,0.137430069,1,0
71694105,false,1,0.771762696,25,37350,628,7,0.08597892,0.117560944,1,0
71694106,false,1,0.64035484,15,32471,640,10,0.093389724,0.117560944,1,0
71694107,false,0,0.407686642,15,21066,646,6,0.082667918,0.117560944,1,0
71694108,false,1,0.467955753,14,24202,657,7,0.06922493,0.117560944,1,0
71694109,false,1,0.465750731,1,7046,665,7,0.065850739,0.117560944,1,0
71694110,false,1,0.965019034,40,44520,675,8,0.076295213,0.117560944,1,0
71694111,false,1,0.52511112,4,13600,687,9,0.074477147,0.117560944,1,0
71694112,false,1,0.530941289,29,55319,700,9,0.098706446,0.117560944,1,0
71694113,false,1,0.439709848,18,24763,708,7,0.056050032,0.117560944,1,0
71694114,false,1,0.469385438,20,24057,715,6,0.062257152,0.117560944,1,0
71694115,false,1,0.498088158,19,25861,723,8,0.071237938,0.117560944,1,0
71694116,false,1,0.605502579,12,22388,731,6,0.078315028,0.117560944,1,0
71694117,false,1,0.64625502,20,27001,740,6,0.102183319,0.117560944,1,0
71694118,false,1,0.898830198,24,29279,753,10,0.1521141,0.117560944,1,0
71694119,false,1,0.672405215,22,34132,765,11,0.083320664,0.117560944,1,0
71694120,false,1,0.720414035,25,45972,774,7,0.063724075,0.117560944,1,0
71694121,false,1,0.729886946,11,18807,786,10,0.090922906,0.117560944,1,0
71694122,false,1,0.42301423,15,21446,795,8,0.070144035,0.117560944,1,0
71694123,false,1,0.651557994,12,27939,803,6,0.05328194,0.117560944,1,0
71694124,false,1,0.347715484,4,20118,812,8,0.089037306,0.117560944,1,0
71694125,false,1,0.495742698,14,26796,822,8,0.064327808,0.117560944,1,0
71694126,false,0,0.368228908,12,18538,829,5,0.075330896,0.117560944,1,0
71694127,false,1,0.61345714,16,21347,839,7,0.061924441,0.117560944,1,0
71694128,false,1,0.623878728,17,32769,848,8,0.06994767,0.117560944,1,0
71694129,false,1,0.477285148,1,5917,857,8,0.074764974,0.117560944,1,0
71694130,false,1,0.753437631,20,40811,867,9,0.083695461,0.117560944,1,0
71694131,false,1,0.547711005,13,28273,877,6,0.085809945,0.117560944,1,0
71694132,false,1,0.445879035,9,20086,885,5,0.045643462,0.117560944,1,0
71694133,false,1,1.213369624,12,17019,895,7,0.066395813,0.117560944,1,0
71694134,false,1,0.466147045,14,24576,906,8,0.067907397,0.117560944,1,0
71694135,false,1,0.794263909,17,30312,916,10,0.09582547,0.117560944,1,0
71694136,false,1,0.529967878,9,13931,924,6,0.054280975,0.117560944,1,0
71694137,false,1,0.477404468,12,16684,936,8,0.112240091,0.117560944,1,0
71694138,false,1,0.746568679,15,46458,946,7,0.060537471,0.117560944,1,0
71694139,false,1,0.618791433,17,28412,956,9,0.068640268,0.117560944,1,0
71694140,false,1,0.481237543,13,23934,967,7,0.067337791,0.117560944,1,0
71694141,false,1,0.44459589,3,9754,974,7,0.062878495,0.117560944,1,0
71694142,false,1,0.935373369,16,31616,988,9,0.078699345,0.117560944,1,0
71694143,false,1,0.535820629,14,20682,1001,11,0.102561915,0.117560944,1,0
71694144,false,1,0.508220079,14,17922,1005,3,0.090729318,0.117560944,1,0
71694145,false,1,0.844901443,21,39961,1016,9,0.080647772,0.117560944,1,0
71694146,false,1,0.432895817,15,52939,1027,8,0.090073054,0.117560944,1,0
71694147,false,1,0.741664413,21,21827,1037,9,0.100639287,0.117560944,1,0
71694148,false,1,0.900039296,27,39754,1049,11,0.098233508,0.128851564,1,0
0,true,0,9223372036.854776,0,0,0,0,0,0,0,0
71694149,false,0,2.147741158,0,0,0,0,0,0,0,0
71694159,false,1,0.232678065,1,8969,2,1,0,0,0,0
71694160,false,1,0.174579423,0,6804,7,1,0,0,0,0
71694161,false,1,0.487592373,55,75558,28,2,0,0,0,0
71694162,false,1,0.183928215,20,33522,61,1,0,0,0,0
