72661354,true,0,NewHeight,0.188688485
72661354,true,0,NewRound,0.112028715
72661354,true,0,Propose,0.000224516
72661354,true,0,Prevote,3.000106855
72661354,true,0,Precommit,0.258452222
72661354,true,1,NewRound,1.053084833
72661354,true,1,Propose,0.001230737
72661354,true,1,Prevote,0.123014255
72661354,true,1,Precommit,0.053465044
72661354,true,1,Commit,0.081472847
72661379,true,0,NewHeight,0.120983167
72661379,true,0,NewRound,0.180265877
72661379,true,0,Propose,0.000268026
72661379,true,0,Prevote,3.000672284
72661379,true,0,Precommit,0.241498538
72661379,true,1,NewRound,1.065799665
72661379,true,1,Propose,0.000624706
72661379,true,1,Prevote,0.141434926
72661379,true,1,Precommit,0.037755202
72661379,true,1,Commit,0.055546336
72674080,true,0,NewHeight,0.183265254
72674080,true,0,NewRound,0.118104413
72674080,true,0,Propose,0.0001569
72674080,true,0,Prevote,3.004873529
72674080,true,0,Precommit,0.247854486
72674080,true,1,NewRound,1.041042607
72674080,true,1,Propose,0.000654531
72674080,true,1,Prevote,0.087497124
72674080,true,1,Precommit,0.091017768
72674080,true,1,Commit,0.033283401
72674376,true,0,NewHeight,0.167182934
72674376,true,0,NewRound,0.133086208
72674376,true,0,Propose,0.000196214
72674376,true,0,Prevote,3.000042898
72674376,true,0,Precommit,0.243833428
72674376,true,1,NewRound,1.103073832
72674376,true,1,Propose,0.000526374
72674376,true,1,Prevote,0.099655834
72674376,true,1,Precommit,0.031570331
72674376,true,1,Commit,0.072342982
72675548,true,0,NewHeight,0.138745111
72675548,true,0,NewRound,0.161719707
72675548,true,0,Propose,0.0001835
72675548,true,0,Prevote,3.000101213
72675548,true,0,Precommit,0.249214524
72675548,true,1,NewRound,1.064367997
72675548,true,1,Propose,0.00063788
72675548,true,1,Prevote,0.150820557
72675548,true,1,Precommit,0.071096842
72675548,true,1,Commit,0.063395599
72677807,true,0,NewHeight,0.151951263
72677807,true,0,NewRound,0.149048522
72677807,true,0,Propose,0.000126664
72677807,true,0,Prevote,3.000303638
72677807,true,0,Precommit,0.278711229
72677807,true,1,NewRound,1.065952828
72677807,true,1,Propose,0.000589852
72677807,true,1,Prevote,0.070377958
72677807,true,1,Precommit,0.115801716
72677807,true,1,Commit,0.068486317
72677835,true,0,NewHeight,0.165588644
72677835,true,0,NewRound,0.134866892
72677835,true,0,Propose,0.000188308
72677835,true,0,Prevote,3.000322964
72677835,true,0,Precommit,0.250889329
72677835,true,1,NewRound,1.054518531
72677835,true,1,Propose,0.001390573
72677835,true,1,Prevote,0.113394131
72677835,true,1,Precommit,0.05156126
72677835,true,1,Commit,0.066299979
72677850,true,0,NewHeight,0.185410258
72677850,true,0,NewRound,0.116213779
72677850,true,0,Propose,0.000511717
72677850,true,0,Prevote,3.000708899
72677850,true,0,Precommit,0.232415355
72677850,true,1,NewRound,1.053547687
72677850,true,1,Propose,0.000561679
72677850,true,1,Prevote,0.178741746
72677850,true,1,Precommit,0.040766841
72677850,true,1,Commit,0.046871821
72678116,true,0,NewHeight,0.059701311
72678116,true,0,NewRound,0.240634421
72678116,true,0,Propose,0.000226459
72678116,true,0,Prevote,3.000707033
72678116,true,0,Precommit,0.248413968
72678116,true,1,NewRound,1.058280616
72678116,true,1,Propose,0.001450325
72678116,true,1,Prevote,0.145446623
72678116,true,1,Precommit,0.156987041
72678116,true,1,Commit,0.018696402
72679259,true,0,NewHeight,0.113573872
72679259,true,0,NewRound,0.186928803
72679259,true,0,Propose,0.000145149
72679259,true,0,Prevote,3.000555626
72679259,true,0,Precommit,0.243933667
72679259,true,1,NewRound,1.099854364
72679259,true,1,Propose,0.000559155
72679259,true,1,Prevote,0.157495142
72679259,true,1,Precommit,0.012489334
72679259,true,1,Commit,0.083547032
72679314,true,0,NewHeight,0.091796229
72679314,true,0,NewRound,0.20877437
72679314,true,0,Propose,0.000237499
72679314,true,0,Prevote,3.000882353
72679314,true,0,Precommit,0.2262821
72679314,true,1,NewRound,1.065696949
72679314,true,1,Propose,0.000406382
72679314,true,1,Prevote,0.159087359
72679314,true,1,Precommit,0.035077294
72679314,true,1,Commit,0.059870747
72685253,true,0,NewHeight,0.078895853
72685253,true,0,NewRound,0.221982167
72685253,true,0,Propose,0.000261354
72685253,true,0,Prevote,3.000196888
72685253,true,0,Precommit,0.244304489
72685253,true,1,NewRound,1.07822517
72685253,true,1,Propose,0.004447741
72685253,true,1,Prevote,0.098908051
72685253,true,1,Precommit,0.056827822
72685253,true,1,Commit,0.059352495
72686375,true,0,NewHeight,0.090065312
72686375,true,0,NewRound,0.210721408
72686375,true,0,Propose,0.000168171
72686375,true,0,Prevote,3.000133682
72686375,true,0,Precommit,0.258672491
72686375,true,1,NewRound,1.0632610279999999
72686375,true,1,Propose,0.000535921
