70904723,0,NewHeight,0.26342477
70904723,0,NewRound,0.038382414
70904723,0,Propose,0.000363182
70904723,0,Prevote,0.262251869
70904723,0,Precommit,0.060938903
70904723,0,Commit,0.062301315
70905224,0,NewHeight,0.083621704
70905224,0,Prevote,0.151464412
70905224,0,Precommit,0.05646148
70905224,0,Commit,0.114965108
70905225,0,NewHeight,0.19648896
70905225,0,Prevote,0.11472268
70905225,0,Precommit,0.064516243
70905225,0,Commit,0.061004466
70905249,0,NewHeight,0.185441709
70905249,0,NewRound,0.115534882
70905249,0,Propose,0.000355067
70905249,0,Prevote,0.257400072
70905249,0,Precommit,0.059088661
70905249,0,Commit,0.059175502
70905251,0,NewHeight,0.109824366
70905251,0,NewRound,0.191050947
70905251,0,Propose,0.000414848
70905251,0,Prevote,0.052903496
70905251,0,Precommit,0.079757914
70905251,0,Commit,0.065027399
70905252,0,NewHeight,0.244031416
70905252,0,NewRound,0.056801318
70905252,0,Propose,0.000252548
70905252,0,Prevote,0.030921984
70905252,0,Precommit,0.072169604
70905252,0,Commit,0.055463493
70905257,0,NewHeight,0.234000446
70905257,0,NewRound,0.06702806
70905257,0,Propose,0.000341422
70905257,0,Prevote,0.035494415
70905257,0,Precommit,0.096838198
70905257,0,Commit,0.067824253
70905258,0,NewHeight,0.077585675
70905258,0,NewRound,0.223301661
70905258,0,Propose,0.000360416
70905258,0,Prevote,0.273241222
70905258,0,Precommit,0.057236153
70905258,0,Commit,0.057401989
70905279,0,NewHeight,0.078173613
70905279,0,NewRound,0.222583321
70905279,0,Propose,0.000447287
70905279,0,Prevote,0.280053205
70905279,0,Precommit,0.062451402
70905279,0,Commit,0.050352876
70905282,0,NewHeight,0.058717183
70905282,0,Prevote,0.195611695
70905282,0,Precommit,0.040444684
70905282,0,Commit,0.059038999
70905283,0,NewHeight,0.199651801
70905283,0,NewRound,0.101365834
70905283,0,Propose,0.000450373
70905283,0,Prevote,0.239953489
70905283,0,Precommit,0.062678262
70905283,0,Commit,0.085307452
70905288,0,NewHeight,0.105570534
70905288,0,NewRound,0.196320126
70905288,0,Propose,0.000459961
70905288,0,Prevote,0.334661816
70905288,0,PrevoteWait,0.042768252
70905288,0,Precommit,0.007612716
70905288,0,Commit,0.066435123
70905289,0,NewHeight,0.232523672
70905289,0,NewRound,0.068787084
70905289,0,Propose,0.000350198
70905289,0,Prevote,0.251549224
70905289,0,Precommit,0.068938125
70905289,0,Commit,0.059525138
70905292,0,NewHeight,0.106824103
70905292,0,NewRound,0.195238054
70905292,0,Propose,0.000241006
70905292,0,Prevote,0.797909469
70905292,0,PrevoteWait,0.053218598
70905292,0,Precommit,0.007443813
70905292,0,Commit,0.069484426
70905293,0,NewHeight,0.352776142
70905293,0,NewRound,0.002350939
70905293,0,Propose,0.000209407
70905293,0,Prevote,0.206219182
70905293,0,Precommit,0.066443409
70905293,0,Commit,0.061190028
70905298,0,NewHeight,0.092949932
70905298,0,NewRound,0.209049098
70905298,0,Propose,0.002485178
70905298,0,Prevote,0.351626655
70905298,0,PrevoteWait,0.052264574
70905298,0,Precommit,0.006973373
70905298,0,Commit,0.075239112
70905299,0,NewHeight,0.194909776
70905299,0,NewRound,0.105824785
70905299,0,Propose,0.00036222
70905299,0,Prevote,0.035973531
70905299,0,Precommit,0.073452437
70905299,0,Commit,0.067700845
70905300,0,NewHeight,0.084255184
70905300,0,NewRound,0.216348252
70905300,0,Propose,0.001046426
70905300,0,Prevote,0.807740609
70905300,0,PrevoteWait,0.063236354
70905300,0,Precommit,0.010169736
70905300,0,Commit,0.059627166
70905301,0,NewHeight,0.191144529
70905301,0,NewRound,0.110420238
70905301,0,Propose,0.000378621
70905301,0,Prevote,0.267548957
70905301,0,Precommit,0.063938022
70905301,0,Commit,0.060121782
70905302,0,NewHeight,0.064537662
70905302,0,NewRound,0.23731692
70905302,0,Propose,0.00042184
70905302,0,Prevote,0.330138055
70905302,0,PrevoteWait,0.070445262
70905302,0,Precommit,0.004075941
70905302,0,Commit,0.063633168
70905308,0,NewHeight,0.135311683
70905308,0,NewRound,0.165442343
70905308,0,Propose,0.000571848
70905308,0,Prevote,0.116121005
70905308,0,Precommit,0.068953412
70905308,0,Commit,0.066883452
70905309,0,NewHeight,0.323218141
70905309,0,NewRound,0.001626619
70905309,0,Propose,0.000132876
70905309,0,Prevote,0.09981775
70905309,0,Precommit,0.075434875
70905309,0,Commit,0.069701396
70905311,0,NewHeight,0.089776911
70905311,0,NewRound,0.211170141
70905311,0,Propose,0.000347854
70905311,0,Prevote,0.245211267
70905311,0,Precommit,0.066150226
70905311,0,Commit,0.059723796
70905336,0,NewHeight,0.084113332
70905336,0,NewRound,0.216596962
70905336,0,Propose,0.000423303
70905336,0,Prevote,0.064767137
70905336,0,Precommit,0.066836305
70905336,0,Commit,0.05200874
70905337,0,NewHeight,0.185159243
70905337,0,NewRound,0.116277274
70905337,0,Propose,0.000465341
70905337,0,Prevote,0.119817524
70905337,0,Precommit,0.062414564
70905337,0,Commit,0.060273111
70905365,0,NewHeight,0.13079251
70905365,0,NewRound,0.170165781
70905365,0,Propose,0.000365085
70905365,0,Prevote,0.556973376
70905365,0,PrevoteWait,0.046994412
70905365,0,Precommit,0.003407104
70905365,0,Commit,0.067382835
70905366,0,NewHeight,0.388607936
70905366,0,NewRound,0.000711517
70905366,0,Propose,0.000115113
70905366,0,Prevote,0.170288998
70905366,0,Precommit,0.069040303
70905366,0,Commit,0.06135373
70905379,0,NewHeight,0.073916504
70905379,0,NewRound,0.230812803
70905379,0,Propose,0.000326775
70905379,0,Prevote,0.046535232
70905379,0,Precommit,0.061582473
70905379,0,Commit,0.06273733
70905382,0,NewHeight,0.104134576
70905382,0,NewRound,0.197210581
70905382,0,Propose,0.000424686
70905382,0,Prevote,0.225672994
70905382,0,Precommit,0.083397206
70905382,0,Commit,0.058473962
70905383,0,NewHeight,0.279412676
70905383,0,NewRound,0.023185189
