
70904716,1,0.182615437,8,25410,5,1,0,0,0,0
70904717,1,0.163958015,12,16465,31,1,0,0,0,0
70904718,1,0.216577763,15,35201,57,1,0,0,0,0
70904719,1,0.502321694,19,65796,128,34,0.064345039,0,1,0
70904720,1,0.47422926,7,21813,142,10,0.075052419,0,1,0
70904721,1,0.585172704,11,19775,159,13,0.062221549,0,1,0
70904722,1,1.241857314,23,35433,182,17,0.085261617,0,1,0
70904723,1,0.54137646,13,25999,196,13,0.072589199,0,1,0
70904724,1,0.774397771,16,26008,214,16,0.10007666,0,1,0
70904725,1,0.82848789,15,23050,235,19,0.095851268,0,1,0
70904726,1,0.656916099,14,23348,256,17,0.064504115,0,1,0
70904727,1,0.604422463,0,6763,274,15,0.053940965,0,1,0
70904728,1,0.835509853,14,24578,298,17,0.095048271,0,1,0
70904729,1,0.582678637,9,14143,316,17,0.061081837,0,1,0
70904730,1,0.482154233,12,18518,332,14,0.060168516,0,1,0
70904731,1,0.481078021,8,14331,343,9,0.07605125,0,1,0
70904732,1,0.54003659,9,14785,360,12,0.097606277,0,1,0
70905210,1,0.18277738,14,24367,5,1,0,0,0,0
70905211,1,0.259680884,14,29337,20,1,0,0,0,0
70905212,1,0.224420943,45,70448,48,3,0,0,0,0
70905213,1,0.247741462,25,46036,111,1,0,0,0,0
70905214,1,0.266101003,30,54373,149,1,0,0,0,0
70905215,1,0.12867748,18,36844,186,1,0,0,0,0
70905216,1,0.145048872,17,34111,213,1,0,0,0,0
70905217,1,0.125951446,3,7860,261,1,0,0,0,0
70905218,1,0.237920881,33,49152,287,1,0,0,0,0
70905219,1,0.169112597,15,27603,331,1,0,0,0,0
70905220,1,0.20670335,20,47273,363,1,0,0,0,0
70905221,1,0.163769189,14,24380,396,1,0,0,0,0
70905222,1,0.158144803,18,23401,421,1,0,0,0,0
70905223,1,0.114626833,16,27759,452,1,0,0,0,0
70905224,0,0.519318417,21,39359,501,11,0.092272904,0,1,0
70905225,0,0.321022052,12,18015,514,9,0.059311813,0,1,0
70905226,1,0.478701895,15,51554,528,11,0.075794353,0,1,0
70905239,1,0.200074324,15,25037,8,1,0,0,0,0
70905240,0,0.124880464,7,13731,21,1,0,0,1,0
70905241,1,0.468936375,2,6290,34,8,0.050897139,0,1,0
70905242,1,0.663858544,0,6852,50,13,0.068267246,0,1,0
70905243,1,0.837954371,24,42876,65,12,0.112795703,0,1,0
70905244,1,0.397420339,10,15529,78,11,0.06192189,0,1,0
70905245,1,0.823239825,22,28040,93,11,0.094491335,0,1,0
70905246,1,0.718671444,21,39567,101,6,0.08178539,0,1,0
70905247,1,0.68382096,19,23321,114,10,0.089059883,0,1,0
70905248,1,0.718857738,19,33266,130,12,0.075485656,0,1,0
70905249,1,0.566739396,9,14590,143,11,0.058839275,0,1,0
70905250,1,0.71052495,13,24071,155,9,0.059207973,0,1,0
70905251,1,0.633124166,13,16353,169,12,0.072812859,0,1,0
70905252,1,0.350620807,22,39485,183,13,0.065118715,0,1,0
70905253,1,0.620182231,15,19035,195,10,0.062204404,0,1,0
70905254,1,0.641386052,0,6853,209,12,0.046908199,0,1,0
70905255,1,0.600297568,24,70250,244,31,0.082448785,0,1,0
70905256,1,0.786817151,18,29363,258,11,0.076325073,0,1,0
70905257,1,0.345019191,4,10165,269,8,0.091828375,0,1,0
70905258,1,0.803250837,15,28469,286,14,0.068836656,0,1,0
70905259,1,0.392202603,8,17013,299,11,0.066593915,0,1,0
70905260,1,0.504170065,8,12704,311,11,0.047652263,0,1,0
70905261,1,0.668265797,3,8272,325,12,0.089107348,0,1,0
70905262,1,0.527826416,10,20777,341,13,0.098168667,0,1,0
70905263,1,0.658320786,7,12403,357,14,0.065981689,0,1,0
70905264,1,0.727705788,8,13933,370,11,0.137446427,0,1,0
70905265,1,0.647065911,17,22567,387,14,0.055277398,0,1,0
70905266,1,1.280751204,17,23075,402,13,0.101034809,0,1,0
70905267,1,0.418624582,8,17467,416,11,0.093301766,0,1,0
70905268,1,0.734413248,32,74733,435,17,0.080266942,0,1,0
70905269,1,0.547672636,9,16148,447,9,0.064981268,0,1,0
70905270,1,0.612421759,16,28682,458,10,0.06247569,0,1,0
70905271,1,0.93134235,17,27820,477,14,0.181416136,0,1,0
70905272,1,0.482250797,23,29732,486,5,0.073564482,0,1,0
70905273,1,0.489373756,11,23848,500,11,0.095944591,0,1,0
70905274,1,1.276132286,22,38391,516,12,0.109421731,0,1,0
70905275,1,0.658794231,25,45727,537,13,0.099281835,0,1,0
70905276,1,0.682789408,18,32436,558,18,0.069498691,0,1,0
70905277,1,0.547008827,18,31824,569,8,0.068855624,0,1,0
70905278,1,0.400369584,21,24241,582,10,0.063963663,0,1,0
70905279,1,0.800713039,28,43168,597,11,0.087787224,0,1,0
70905280,1,0.911675379,14,24965,608,9,0.169777469,0,1,0
70905281,1,0.662198157,0,6853,624,13,0.049875231,0,1,0
70905282,0,0.49469448,26,44507,641,15,0.072579715,0,1,0
70905283,1,0.579900183,15,56482,655,13,0.052795285,0,1,0
70905284,1,0.475947211,11,17986,666,9,0.062778488,0,1,0
70905285,1,0.705120006,15,20838,683,13,0.078048912,0,1,0
70905286,1,0.515149257,19,25035,698,11,0.06642566,0,1,0
70905287,1,0.618844632,21,34855,706,6,0.061477716,0,1,0
70905288,1,0.880706477,28,64239,723,15,0.10196715,0,1,0
70905289,1,0.573865167,20,43494,739,13,0.069398714,0,1,0
70905290,1,0.436132664,9,15745,751,11,0.048179508,0,1,0
70905291,1,0.503086407,19,23912,765,12,0.081489726,0,1,0
70905292,1,1.476240808,33,80655,800,33,0.111027809,0,1,0
70905293,1,0.441558232,5,22817,811,8,0.071148928,0,1,0
70905294,1,0.822650577,33,59022,828,14,0.11424034,0,1,0
70905295,1,0.50455855,22,35248,839,9,0.123896674,0,1,0
70905296,1,0.442357381,17,33486,845,4,0.072493494,0,1,0
70905297,1,0.470921462,20,24652,857,10,0.060000253,0,1,0
70905298,1,0.892489928,15,37650,876,16,0.129446113,0,1,0
70905299,1,0.367506968,8,20016,889,12,0.069827054,0,1,0
70905300,1,1.349253674,30,53103,906,14,0.121340613,0,1,0
70905301,1,0.566889199,0,5073,919,12,0.075427769,0,1,0
70905302,1,0.924015709,35,102643,956,32,0.108721612,0,1,0
70905303,1,0.615598423,17,36126,974,13,0.075654242,0,1,0
70905304,1,0.470434,12,17997,987,11,0.048379353,0,1,0
70905305,1,0.689658134,15,23689,998,9,0.056273266,0,1,0
70905306,1,0.776603275,22,40406,1016,15,0.131367607,0,1,0
70905307,1,0.713347705,23,37843,1031,13,0.071190997,0,1,0
70905308,1,0.741143274,37,71645,1058,25,0.114960948,0,1,0
70905309,1,0.362823671,7,28556,1070,10,0.0668244,0,1,0
70905310,1,0.957215396,1,7205,1082,10,0.046932535,0,1,0
70905311,1,0.800401627,52,102245,1113,30,0.095979576,0,1,0
70905312,1,0.43358019,22,38412,1129,11,0.065501776,0,1,0
70905313,1,0.474511133,21,32138,1138,9,0.067884225,0,1,0
70905314,1,0.475421387,16,30680,1150,12,0.056540938,0,1,0
70905315,1,1.010494285,27,50177,1169,16,0.192233115,0,1,0
70905316,1,0.776573378,22,48262,1186,15,0.10601223,0,1,0
70905317,1,0.757029166,19,41972,1202,15,0.157465753,0,1,0
70905329,1,0.182467934,9,15353,4,1,0,0,0,0
70905330,1,0.177540628,16,24208,23,1,0,0,0,0
70905331,0,0.32981259,13,22231,62,12,0.061749122,0,1,0
70905332,1,0.755105936,19,33030,82,10,0.08521596,0,1,0
70905333,1,0.564152642,16,26794,94,10,0.124360164,0,1,0
70905334,1,0.461044194,19,32144,106,10,0.070886695,0,1,0
70905335,1,0.810276746,10,15641,121,11,0.064266007,0,1,0
70905336,1,0.585744873,14,26057,132,9,0.079997952,0,1,0
70905337,1,0.439865607,18,23681,141,7,0.079698205,0,1,0
70905338,1,0.754233912,16,22493,156,11,0.074958615,0,1,0
70905339,1,0.422247419,10,20926,172,12,0.0617992,0,1,0
70905340,1,0.471174137,8,13292,183,9,0.078407172,0,1,0
70905341,1,0.65347969,6,14793,194,8,0.04601591,0,1,0
70905342,1,0.783134846,14,20929,208,8,0.079858125,0,1,0
70905343,1,0.696705498,23,35571,217,7,0.060279811,0,1,0
70905344,1,0.428570087,7,13206,227,9,0.071970346,0,1,0
70905345,1,0.799984412,12,18848,240,11,0.09283279,0,1,0
70905346,1,0.691769586,11,18628,250,8,0.062709031,0,1,0
70905347,1,1.191052139,14,20948,262,11,0.09644168,0,1,0
70905348,1,0.453147161,10,15175,268,5,0.057756342,0,1,0
70905349,1,0.720456644,8,16993,284,13,0.097711931,0,1,0
70905350,1,0.709448555,12,20104,296,10,0.070964549,0,1,0
70905351,1,0.494203396,8,14081,306,7,0.063543191,0,1,0
70905352,1,0.746192672,11,15200,320,12,0.078547638,0,1,0
70905353,1,0.454224154,19,24679,332,11,0.058062448,0,1,0
70905354,1,0.470559678,6,16853,346,13,0.069660542,0,1,0
70905355,1,0.503946963,13,20086,359,11,0.054067029,0,1,0
70905356,1,0.64793563,12,21331,370,11,0.080235454,0,1,0
70905357,1,0.688193207,15,27762,383,10,0.067404708,0,1,0
70905358,1,0.515080713,15,21250,394,10,0.09595936,0,1,0
70905359,1,0.755681197,19,25858,410,12,0.097294801,0,1,0
70905360,1,0.450286217,9,15704,421,9,0.05682062,0,1,0
70905361,1,0.779367012,17,30810,437,10,0.071950707,0,1,0
70905362,1,0.460040796,13,42007,447,9,0.075383847,0,1,0
70905363,1,0.662566259,27,42991,456,8,0.065745008,0,1,0
70905364,1,0.684861191,22,50267,470,10,0.078009826,0,1,0
70905365,1,1.233832511,43,67431,500,25,0.188033789,0,1,0
70905366,1,0.384031788,5,16350,509,8,0.058540529,0,1,0
70905367,1,0.765631497,27,43342,523,10,0.074861213,0,1,0
70905368,1,0.494220707,18,32366,533,9,0.076292776,0,1,0
70905369,1,0.62431247,17,26484,546,11,0.060660524,0,1,0
70905370,1,0.629810533,0,6764,563,16,0.045347914,0,1,0
70905371,1,0.511853321,22,28216,576,12,0.059702383,0,1,0
70905372,1,0.723638369,17,26302,594,17,0.091623182,0,1,0
70905373,1,0.466346431,14,23548,599,3,0.061595602,0,1,0
70905374,1,1.225051852,15,29877,615,14,0.078405609,0,1,0
70905375,1,0.806025346,23,32881,628,12,0.094056985,0,1,0
70905376,1,0.612030584,14,33764,642,10,0.083208023,0,1,0
70905377,1,0.405009832,9,14720,654,11,0.042547862,0,1,0
70905378,1,0.667518191,0,6793,670,13,0.055928996,0,1,0
70905379,1,0.607296785,33,47271,685,13,0.066511325,0,1,0
70905380,1,0.423004438,14,51844,697,10,0.090851844,0,1,0
70905381,1,0.658456934,20,36919,712,14,0.08034725,0,1,0
70905382,1,0.844519428,18,25757,725,10,0.05727453,0,1,0
70905383,1,0.308646575,10,23855,737,9,0.070794229,0,1,0
70905384,1,0.495389829,15,28365,752,12,0.052251485,0,1,0
70905385,1,0.459526021,17,27957,762,9,0.059211808,0,1,0
70905386,1,1.453566121,26,29759,779,13,0.112680119,0,1,0
70905387,1,0.750176999,19,46162,797,14,0.102746653,0,1,0
70905388,1,0.571636464,14,23904,810,11,0.076184765,0,1,0
70905389,1,0.35537265,13,17749,819,7,0.062924074,0,1,0
70905390,1,0.890043096,12,19478,834,13,0.074620091,0,1,0
70905391,1,0.428225807,10,17659,848,12,0.09977032,0,1,0
70905392,1,0.494291425,13,18433,860,11,0.049653276,0,1,0
70905393,1,0.608612118,12,23088,872,12,0.042284413,0,1,0
70905394,1,0.443303194,6,11170,886,12,0.060578966,0,1,0
70905395,1,1.029922349,14,26276,899,12,0.200938547,0,1,0
70905396,0,0.401921708,11,18305,911,11,0.064935122,0,1,0
70905397,1,0.369240439,8,13321,921,9,0.054905066,0,1,0
70905398,1,0.50413636,12,23224,929,5,0.058272055,0,1,0
