74168437,true,3,5.16034087,93,196052,1704,24,0.096467863,0,1,0,18971
74168451,true,3,5.025508308,78,140481,1901,24,0.042300878,0,1,0,21532
74168465,true,3,5.036441635000001,78,139341,2095,25,0.061891556,0,1,0,23121
74168681,true,3,5.043880339,96,122475,5056,31,0.123334719,0,1,0,27503
74168736,true,3,5.00465937,51,74691,5893,24,0.092963233,0,1,0,26538
74168749,true,3,5.177034678,95,145705,6172,102,0.165756463,0,1,0,29502
74173393,true,3,5.109302630999999,53,73965,1122,27,0.110115122,0,2,0,16124
74173522,true,3,5.194014662,57,105918,2230,31,0.101475074,0,1,0,17061
74174154,true,3,5.549683962,84,115681,1812,20,0.174395417,0,1,0,22619
74174589,true,3,5.124933637,80,109025,933,15,0.124289837,0,1,0,19723
74191778,true,3,5.016297860000001,76,150945,890,15,0.048527891,0,1,0,14776
74192601,true,3,5.090616981,81,177784,357,37,0.104761733,0,1,0,13558
74192712,true,3,5.018003901999999,73,112126,1193,16,0.137500118,0,1,0,17235
74196410,true,3,5.055451014999998,60,91294,2816,24,0.130528973,0,1,0,16234
74207768,true,3,5.130313811,70,122620,6005,21,0.115676632,0,1,0,17273
74207853,true,3,5.009238208,57,93067,6965,21,0.120911098,0,1,0,19584
74212950,true,3,5.463868575,82,141171,746,21,0.105048805,0,1,0,19387
74212992,true,3,5.287942653,73,120377,1216,48,0.329303825,0,1,0,20026
74216285,true,3,5.200600120000001,92,157778,650,34,0.125654393,0,1,0,20061
74230365,true,3,5.021795945000001,45,73885,1581,11,1.096910653,0,1,0,14316
