73967758,0,0,0
73967759,0,0,0
73967760,0,0,0
73967761,0,0,0
73967762,0,0,0
73967764,0,0,0
73967766,0,0,0
73967767,0,0,0
73967768,0,0,0
73967769,0,0,0
73967770,0,0,0
73967771,0,0,0
73967772,0,0,0
73967773,0,0,0
73967774,0,0,0
73967775,0,0,0
73967776,0,0,0
73967777,0,0,0
73967778,0,0,0
73967779,0,0,0
73967780,0,0,0
73967781,0,0,0
73967782,0,0,0
73967783,0,0,0
73967784,0,0,0
73967786,0,0,0
73967787,0,0,0
73967788,0,0,0
73967789,0,0,0
73967790,0,0,0
73967791,0,0,0
73967792,0,0,0
73967793,0,0,0
73967794,0,0,0
73967795,0,0,0
73967796,0,0,0
73967797,0,0,0
73967798,0,0,0
73967799,0,0,0
73967800,0,0,0
73967801,0,0,0
73967802,0,0,0
73967803,0,0,0
73967804,0,0,0
73967805,0,0,0
73967806,0,0,0
73967807,0,0,0
73967808,0,0,0
73967809,0,0,0
73967810,0,0,0
73967811,0,0,0
73967812,0,0,0
73967813,0,0,0
73967815,0,0,0
73967816,0,0,0
73967817,0,0,0
73967818,0,0,0
73967819,0,0,0
73967820,0,0,0
73967821,0,0,0
73967822,0,0,0
73967823,0,0,0
73967824,0,0,0
73967825,0,0,0
73967826,0,0,0
73967827,0,0,0
73967828,0,0,0
73967829,0,0,0
73967830,0,0,0
73967831,0,0,0
73967832,0,0,0
73967833,0,0,0
73967834,0,0,0
73967835,0,0,0
73967836,0,0,0
73967837,0,0,0
73967838,0,0,0
73967839,0,0,0
73967840,0,0,0
73967841,0,0,0
73967842,0,0,0
73967843,0,0,0
73967844,0,0,0
73967845,0,0,0
73967846,0,0,0
73967847,0,0,0
73967848,0,0,0
73967849,0,0,0
73967850,0,0,0
73967851,0,0,0
73967852,0,0,0
73967853,0,0,0
73967854,0,0,0
73967855,0,0,0
73967856,0,0,0
73967857,0,0,0
73967858,0,0,0
73967859,0,0,0
73967860,0,0,0
73967861,0,0,0
73967862,0,0,0
73967863,0,0,0
73967864,0,0,0
73967865,0,0,0
73967866,0,0,0
73967867,0,0,0
73967868,0,0,0
73967869,0,0,0
73967870,0,0,0
73967871,0,0,0
73967872,0,0,0
73967873,0,0,0
73967875,0,0,0
73967876,0,0,0
73967877,0,0,0
73967878,0,0,0
73967879,0,0,0
73967880,0,0,0
73967881,0,0,0
73967882,0,0,0
73967883,0,0,0
73967884,0,0,0
73967885,0,0,0
73967886,0,0,0
73967887,0,0,0
73967888,0,0,0
73967890,0,0,0
73967891,0,0,0
73967892,0,0,0
73967893,0,0,0
73967894,0,0,0
73967895,0,0,0
73967896,0,0,0
73967897,0,0,0
73967898,0,0,0
73967899,0,0,0
73967900,0,0,0
73967901,0,0,0
73967902,0,0,0
73967903,0,0,0
73967904,0,0,0
73967905,0,0,0
73967906,0,0,0
73967907,0,0,0
73967908,0,0,0
73967909,0,0,0
73967910,0,0,0
73967911,0,0,0
73967912,0,0,0
73967913,0,0,0
73967914,0,0,0
73967915,0,0,0
73967916,0,0,0
73967917,0,0,0
73967919,0,0,0
73967920,0,0,0
73967921,0,0,0
73967922,0,0,0
73967923,0,0,0
73967924,0,0,0
73967925,0,0,0
73967926,0,0,0
73967927,0,0,0
73967928,0,0,0
73967929,0,0,0
73967930,0,0,0
73967931,0,0,0
73967932,0,0,0
73967933,0,0,0
73967935,0,0,0
73967936,0,0,0
73967937,0,0,0
73967938,0,0,0
73967939,0,0,0
73967940,0,0,0
73967941,0,0,0
73967942,0,0,0
73967943,0,0,0
73967944,0,0,0
73967945,0,0,0
73967946,0,0,0
73967947,0,0,0
73967948,0,0,0
73967949,0,0,0
73967950,0,0,0
73967951,0,0,0
73967952,0,0,0
73967953,0,0,0
73967954,0,0,0
73967955,0,0,0
73967956,0,0,0
73967957,0,0,0
73967958,0,0,0
73967959,0,0,0
73967960,0,0,0
73967961,0,0,0
73967962,0,0,0
73967964,0,0,0
73967965,0,0,0
73967966,0,0,0
73967967,0,0,0
73967968,0,0,0
73967969,0,0,0
73967970,0,0,0
73967971,0,0,0
73967972,0,0,0
73967973,0,0,0
73967974,0,0,0
73967975,0,0,0
73967976,0,0,0
73967977,0,0,0
73967978,0,0,0
73967979,0,0,0
73967980,0,0,0
73967981,0,0,0
73967982,0,0,0
73967983,0,0,0
73967984,0,0,0
73967985,0,0,0
73967986,0,0,0
73967987,0,0,0
73967988,0,0,0
73967989,0,0,0
73967990,0,0,0
73967991,0,0,0
73967992,0,0,0
73967993,0,0,0
73967994,0,0,0
73967995,0,0,0
73967996,0,0,0
73967997,0,0,0
73967998,0,0,0
73967999,0,0,0
73968000,0,0,0
73968001,0,0,0
73968002,0,0,0
73968003,0,0,0
73968004,0,0,0
73968005,0,0,0
73968006,0,0,0
73968008,0,0,0
73968009,0,0,0
73968010,0,0,0
73968011,0,0,0
73968012,0,0,0
73968013,0,0,0
73968014,0,0,0
73968015,0,0,0
73968016,0,0,0
73968017,0,0,0
73968018,0,0,0
73968019,0,0,0
73968020,0,0,0
73968021,0,0,0
73968023,0,0,0
73968024,0,0,0
73968025,0,0,0
73968026,0,0,0
73968027,0,0,0
73968028,0,0,0
73968029,0,0,0
73968030,0,0,0
73968031,0,0,0
73968032,0,0,0
73968033,0,0,0
73968034,0,0,0
73968035,0,0,0
73968036,0,0,0
73968037,0,0,0
73968038,0,0,0
73968039,0,0,0
73968040,0,0,0
73968041,0,0,0
73968042,0,0,0
73968043,0,0,0
73968044,0,0,0
73968045,0,0,0
73968046,0,0,0
73968047,0,0,0
73968048,0,0,0
73968049,0,0,0
73968050,0,0,0
73968051,0,0,0
73968052,0,0,0
73968053,0,0,0
73968054,0,0,0
73968055,0,0,0
73968056,0,0,0
73968057,0,0,0
73968058,0,0,0
73968059,0,0,0
73968060,0,0,0
73968061,0,0,0
73968062,0,0,0
73968063,0,0,0
73968064,0,0,0
73968065,0,0,0
73968066,0,0,0
73968067,0,0,0
73968068,0,0,0
73968069,0,0,0
73968070,0,0,0
73968071,0,0,0
73968072,0,0,0
73968073,0,0,0
73968074,0,0,0
73968075,0,0,0
73968076,0,0,0
73968077,0,0,0
73968078,0,0,0
73968079,0,0,0
73968080,0,0,0
73968081,0,0,0
73968082,0,0,0
73968083,0,0,0
73968084,0,0,0
73968085,0,0,0
73968086,0,0,0
73968087,0,0,0
73968088,0,0,0
73968089,0,0,0
73968090,0,0,0
73968091,0,0,0
73968092,0,0,0
73968093,0,0,0
73968094,0,0,0
73968095,0,0,0
73968097,0,0,0
73968098,0,0,0
73968099,0,0,0
73968100,0,0,0
73968101,0,0,0
73968102,0,0,0
73968103,0,0,0
73968104,0,0,0
73968105,0,0,0
73968106,0,0,0
73968107,0,0,0
73968108,0,0,0
73968109,0,0,0
73968110,0,0,0
73968111,0,0,0
73968112,0,0,0
73968113,0,0,0
73968114,0,0,0
73968115,0,0,0
73968116,0,0,0
73968117,0,0,0
73968118,0,0,0
73968119,0,0,0
73968120,0,0,0
73968121,0,0,0
73968122,0,0,0
73968123,0,0,0
73968124,0,0,0
73968125,0,0,0
73968127,0,0,0
73968128,0,0,0
73968129,0,0,0
73968130,0,0,0
73968131,0,0,0
73968132,0,0,0
73968133,0,0,0
73968134,0,0,0
73968135,0,0,0
73968136,0,0,0
73968137,0,0,0
73968138,0,0,0
73968139,0,0,0
73968140,0,0,0
73968141,0,0,0
73968142,0,0,0
73968143,0,0,0
73968144,0,0,0
73968145,0,0,0
73968146,0,0,0
73968147,0,0,0
73968148,0,0,0
73968149,0,0,0
73968150,0,0,0
73968151,0,0,0
73968152,0,0,0
73968153,0,0,0
73968154,0,0,0
73968155,0,0,0
73968156,0,0,0
73968157,0,0,0
73968158,0,0,0
73968159,0,0,0
73968160,0,0,0
73968161,0,0,0
73968162,0,0,0
73968163,0,0,0
73968164,0,0,0
73968165,0,0,0
73968166,0,0,0
73968167,0,0,0
73968168,0,0,0
73968169,0,0,0
73968170,0,0,0
73968171,0,0,0
73968172,0,0,0
73968173,0,0,0
73968174,0,0,0
73968175,0,0,0
73968176,0,0,0
73968177,0,0,0
73968178,0,0,0
73968179,0,0,0
73968180,0,0,0
73968181,0,0,0
73968182,0,0,0
73968183,0,0,0
73968184,0,0,0
73968185,0,0,0
73968186,0,0,0
73968187,0,0,0
73968188,0,0,0
73968189,0,0,0
73968190,0,0,0
73968191,0,0,0
73968192,0,0,0
73968193,0,0,0
73968194,0,0,0
73968195,0,0,0
73968196,0,0,0
73968197,0,0,0
73968198,0,0,0
73968199,0,0,0
73968200,0,0,0
73968201,0,0,0
73968202,0,0,0
73968203,0,0,0
73968204,0,0,0
73968205,0,0,0
73968206,0,0,0
73968207,0,0,0
73968208,0,0,0
73968209,0,0,0
73968210,0,0,0
73968211,0,0,0
73968212,0,0,0
73968213,0,0,0
73968214,0,0,0
73968215,0,0,0
73968217,0,0,0
73968218,0,0,0
73968219,0,0,0
73968220,0,0,0
73968221,0,0,0
73968222,0,0,0
73968223,0,0,0
73968224,0,0,0
73968225,0,0,0
73968227,0,0,0
73968228,0,0,0
73968229,0,0,0
73968230,0,0,0
73968231,0,0,0
73968232,0,0,0
73968233,0,0,0
73968234,0,0,0
73968235,0,0,0
73968236,0,0,0
73968237,0,0,0
73968238,0,0,0
73968239,0,0,0
73968240,0,0,0
73968241,0,0,0
73968242,0,0,0
73968243,0,0,0
73968244,0,0,0
73968245,0,0,0
73968246,0,0,0
73968248,0,0,0
73968249,0,0,0
73968250,0,0,0
73968251,0,0,0
73968252,0,0,0
73968253,0,0,0
73968254,0,0,0
73968255,0,0,0
73968256,0,0,0
73968257,0,0,0
73968258,0,0,0
73968259,0,0,0
73968260,0,0,0
73968261,0,0,0
73968262,0,0,0
73968263,0,0,0
73968264,0,0,0
73968265,0,0,0
73968266,0,0,0
73968267,0,0,0
73968268,0,0,0
73968269,0,0,0
73968285,0,0,0
73968286,0,0,0
73968287,0,0,0
73968288,0,0,0
73968289,0,0,0
73968290,0,0,0
73968291,0,0,0
73968292,0,0,0
73968293,0,0,0
73968294,0,0,0
73968295,0,0,0
73968296,0,0,0
73968297,0,0,0
73968298,0,0,0
73968299,0,0,0
73968300,0,0,0
73968301,0,0,0
73968302,0,0,0
73968303,0,0,0
73968304,0,0,0
73968305,0,0,0
73968306,0,0,0
73968307,0,0,0
73968308,0,0,0
73968309,0,0,0
73968310,0,0,0
73968311,0,0,0
73968312,0,0,0
73968313,0,0,0
73968314,0,0,0
73968325,0,0,0
73968326,0,0,0
73968345,0,0,0
73968346,0,0,0
73968347,0,0,0
73968348,0,0,0
73968349,0,0,0
73968350,0,0,0
73968351,0,0,0
73968352,0,0,0
73968353,0,0,0
73968354,0,0,0
73968355,0,0,0
73968356,0,0,0
73968357,0,0,0
73968358,0,0,0
73968359,0,0,0
73968360,0,0,0
73968361,0,0,0
73968362,0,0,0
73968373,0,0,0
73968374,0,0,0
73968375,0,0,0
73968376,0,0,0
73968377,0,0,0
73968378,0,0,0
73968380,0,0,0
73968381,0,0,0
73968382,0,0,0
73968383,0,0,0
73968384,0,0,0
73968385,0,0,0
73968386,0,0,0
73968387,0,0,0
73968388,0,0,0
73968389,0,0,0
73968390,0,0,0
73968391,0,0,0
73968392,0,0,0
73968393,0,0,0
73968395,0,0,0
73968396,0,0,0
73968397,0,0,0
73968398,0,0,0
73968399,0,0,0
73968400,0,0,0
73968401,0,0,0
73968402,0,0,0
73968403,0,0,0
73968404,0,0,0
73968405,0,0,0
73968406,0,0,0
73968407,0,0,0
73968408,0,0,0
73968409,0,0,0
73968410,0,0,0
