72080975,false,0,0,0,0,1,21
72097587,false,0,0,0,0,1,16
72105964,false,0,0,0,0,1,18
72127861,false,0,0,0,0,1,36
72144201,false,0,0,0,0,1,16
72155585,false,0,0,0,0,1,28
72173592,false,0,0,0,0,1,14
72180376,false,0,0,0,0,1,23
72208854,false,0,0,0,0,1,22
72208855,false,0,0,0,0,1,14
72289717,false,0,0,0,0,1,12
72306825,false,0,0,0,0,1,1
72329682,false,0,0,0,0,1,18
72369829,false,0,0,0,0,1,55
72375548,false,0,0,0,0,1,29
72381186,false,0,0,0,0,1,22
72399442,false,0,0,0,0,1,41
72422052,false,0,0,0,0,1,57
72444910,false,0,0,0,0,1,25
72473705,false,0,0,0,0,1,14
72485376,false,0,0,0,0,1,23
72504274,false,0,0,0,0,1,9
72520715,false,0,0,0,0,1,24
72540091,false,0,0,0,0,1,10
72555909,false,0,0,0,0,1,3
72579110,false,0,0,0,0,1,10
72590607,false,0,0,0,0,1,14
72608789,false,0,0,0,0,1,14
72619659,false,0,0,0,0,1,21
72619660,false,0,0,0,0,1,11
72619661,false,0,0,0,0,1,5
72619662,false,0,0,0,0,1,13
72619663,false,0,0,0,0,1,21
72619665,false,0,0,0,0,2,22
72619666,false,0,0,0,0,1,7
72619667,false,0,0,0,0,1,8
72619668,false,0,0,0,0,1,2
72619669,false,0,0,0,0,1,5
72619670,false,0,0,0,0,1,6
72619671,false,0,0,0,0,1,6
72619672,false,0,0,0,0,1,14
72619673,false,0,0,0,0,1,16
72619674,false,0,0,0,0,1,15
72619675,false,0,0,0,0,1,9
72619676,false,0,0,0,0,1,6
72619677,false,0,0,0,0,1,8
72619679,false,0,0,0,0,2,13
72619680,false,0,0,0,0,1,8
72619681,false,0,0,0,0,1,7
72619682,false,0,0,0,0,1,18
72619683,false,0,0,0,0,1,8
72619684,false,0,0,0,0,1,9
72619685,false,0,0,0,0,1,7
72619686,false,0,0,0,0,1,6
72619687,false,0,0,0,0,1,8
72619688,false,0,0,0,0,1,7
72619689,false,0,0,0,0,1,8
72619690,false,0,0,0,0,1,6
72619691,false,0,0,0,0,1,9
72619692,false,0,0,0,0,1,15
72619694,false,0,0,0,0,2,21
72619695,false,0,0,0,0,1,7
72619696,false,0,0,0,0,1,6
72619697,false,0,0,0,0,1,6
72619698,false,0,0,0,0,1,3
72619699,false,0,0,0,0,1,5
72619700,false,0,0,0,0,1,5
72619701,false,0,0,0,0,1,8
72619703,false,0,0,0,0,2,22
72619704,false,0,0,0,0,1,8
72619705,false,0,0,0,0,1,6
72619706,false,0,0,0,0,1,9
72619707,false,0,0,0,0,1,10
72619708,false,0,0,0,0,1,9
72619709,false,0,0,0,0,1,7
72619710,false,0,0,0,0,1,8
72619711,false,0,0,0,0,1,7
72619712,false,0,0,0,0,1,13
72619713,false,0,0,0,0,1,14
72619714,false,0,0,0,0,1,19
72619715,false,0,0,0,0,1,7
72619716,false,0,0,0,0,1,6
72619717,false,0,0,0,0,1,6
72619718,false,0,0,0,0,1,7
72619719,false,0,0,0,0,1,8
72619720,false,0,0,0,0,1,10
72619721,false,0,0,0,0,1,6
72619722,false,0,0,0,0,1,17
72619725,false,0,0,0,0,3,27
72619726,false,0,0,0,0,1,5
72619727,false,0,0,0,0,1,9
72619728,false,0,0,0,0,1,7
72619729,false,0,0,0,0,1,7
72619730,false,0,0,0,0,1,5
72619731,false,0,0,0,0,1,6
72619732,false,0,0,0,0,1,13
72619733,false,0,0,0,0,1,17
72619734,false,0,0,0,0,1,13
72619735,false,0,0,0,0,1,8
72619736,false,0,0,0,0,1,8
72619737,false,0,0,0,0,1,5
72619738,false,0,0,0,0,1,5
72619739,false,0,0,0,0,1,9
72619740,false,0,0,0,0,1,8
72619741,false,0,0,0,0,1,7
72619742,false,0,0,0,0,1,12
72619744,false,0,0,0,0,2,21
72619745,false,0,0,0,0,1,6
72619746,false,0,0,0,0,1,6
72619747,false,0,0,0,0,1,6
72619748,false,0,0,0,0,1,7
72619749,false,0,0,0,0,1,5
72619750,false,0,0,0,0,1,7
72619751,false,0,0,0,0,1,5
72619752,false,0,0,0,0,1,14
72619754,false,0,0,0,0,2,22
72619755,false,0,0,0,0,1,8
72619756,false,0,0,0,0,1,6
72619757,false,0,0,0,0,1,6
72619758,false,0,0,0,0,1,7
72619759,false,0,0,0,0,1,7
72619760,false,0,0,0,0,1,8
72619761,false,0,0,0,0,1,7
72619762,false,0,0,0,0,1,11
72619763,false,0,0,0,0,1,17
72619764,false,0,0,0,0,1,9
72619765,false,0,0,0,0,1,7
72619766,false,0,0,0,0,1,6
72619767,false,0,0,0,0,1,6
72619768,false,0,0,0,0,1,9
72619769,false,0,0,0,0,1,8
72619770,false,0,0,0,0,1,10
72619771,false,0,0,0,0,1,7
72619772,false,0,0,0,0,1,12
72619774,false,0,0,0,0,2,27
72619775,false,0,0,0,0,1,7
72619776,false,0,0,0,0,1,2
72619777,false,0,0,0,0,1,8
72619778,false,0,0,0,0,1,5
72619779,false,0,0,0,0,1,9
72619781,false,0,0,0,0,2,13
72619782,false,0,0,0,0,1,12
72619783,false,0,0,0,0,1,19
72619784,false,0,0,0,0,1,12
72619785,false,0,0,0,0,1,12
72619786,false,0,0,0,0,1,7
72619787,false,0,0,0,0,1,6
72619788,false,0,0,0,0,1,6
72619789,false,0,0,0,0,1,8
72619790,false,0,0,0,0,1,10
72619791,false,0,0,0,0,1,5
72619792,false,0,0,0,0,1,12
72619793,false,0,0,0,0,1,18
72619794,false,0,0,0,0,1,17
72619795,false,0,0,0,0,1,10
72619796,false,0,0,0,0,1,5
72619797,false,0,0,0,0,1,8
72619798,false,0,0,0,0,1,8
72619799,false,0,0,0,0,1,6
72619800,false,0,0,0,0,1,6
72619801,false,0,0,0,0,1,7
72619802,false,0,0,0,0,1,14
