73679932,false,0,0,0,0,1,6
73679933,false,0,0,0,0,1,9
73679934,false,0,0,0,0,1,12
73679935,false,0,0,0,0,1,5
73679936,false,0,0,0,0,1,4
73679937,false,0,0,0,0,1,3
73679938,false,0,0,0,0,1,5
73679939,false,0,0,0,0,1,6
73679940,false,0,0,0,0,1,8
73679941,false,0,0,0,0,1,7
73679942,false,0,0,0,0,1,2
73679943,false,0,0,0,0,1,6
73679944,false,0,0,0,0,1,2
73679945,false,0,0,0,0,1,2
73679946,false,0,0,0,0,1,5
73679947,false,0,0,0,0,1,4
73679948,false,0,0,0,0,1,5
73679949,false,0,0,0,0,1,3
73679950,false,0,0,0,0,1,5
73679951,false,0,0,0,0,1,4
73679952,false,0,0,0,0,1,4
73679953,false,0,0,0,0,1,3
73679954,false,0,0,0,0,1,6
73679955,false,0,0,0,0,1,4
73679956,false,0,0,0,0,1,6
73679957,false,0,0,0,0,1,4
73679958,false,0,0,0,0,1,3
73679959,false,0,0,0,0,1,5
73679960,false,0,0,0,0,1,5
73679961,false,0,0,0,0,1,6
73679962,false,0,0,0,0,1,3
73679963,false,0,0,0,0,1,4
73679964,false,0,0,0,0,1,6
73679965,false,0,0,0,0,1,5
73679966,false,0,0,0,0,1,4
73679967,false,0,0,0,0,1,5
73679968,true,0,0,0,0,1,5
73679968,true,0,0,0,0,0,0
73679968,true,1,0,0,0,1,11
73679969,false,0,0,0,0,0,0
73679970,false,0,0,0,0,1,6
73679971,false,0,0,0,0,1,14
73679972,false,0,0,0,0,1,8
73679973,false,0,0,0,0,1,3
73679974,false,0,0,0,0,1,4
73679975,false,0,0,0,0,1,5
73679976,false,0,0,0,0,1,8
73679977,false,0,0,0,0,1,2
73679978,false,0,0,0,0,1,5
73679979,false,0,0,0,0,1,7
73679980,false,0,0,0,0,1,4
73679981,false,0,0,0,0,1,6
73679982,false,0,0,0,0,1,3
73679983,false,0,0,0,0,1,5
73679984,false,0,0,0,0,1,3
73679985,false,0,0,0,0,1,5
73679986,false,0,0,0,0,1,6
73679988,false,0,0,0,0,2,10
73679989,false,0,0,0,0,1,7
73679990,false,0,0,0,0,1,6
73679991,false,0,0,0,0,1,5
73679992,false,0,0,0,0,1,3
73679993,false,0,0,0,0,1,3
73679994,false,0,0,0,0,1,4
73679995,false,0,0,0,0,1,4
73679996,false,0,0,0,0,1,6
73679997,false,0,0,0,0,1,7
73679998,false,0,0,0,0,1,4
73679999,false,0,0,0,0,1,7
73680000,false,0,0,0,0,1,5
73680001,false,0,0,0,0,1,9
73680002,false,0,0,0,0,1,6
73680003,false,0,0,0,0,1,7
73680004,false,0,0,0,0,1,5
73680005,false,0,0,0,0,1,6
73680006,false,0,0,0,0,1,7
73680007,false,0,0,0,0,1,7
73680008,false,0,0,0,0,1,2
73680009,false,0,0,0,0,1,2
73680010,false,0,0,0,0,1,4
73680011,false,0,0,0,0,1,7
73680012,false,0,0,0,0,1,2
73680013,false,0,0,0,0,1,6
73680014,false,0,0,0,0,1,4
73680015,false,0,0,0,0,1,5
73680016,false,0,0,0,0,1,5
73680017,false,0,0,0,0,1,7
73680018,false,0,0,0,0,1,7
73680019,false,0,0,0,0,1,6
73680020,false,0,0,0,0,1,6
73680021,false,0,0,0,0,1,5
73680022,false,0,0,0,0,1,4
73680023,false,0,0,0,0,1,4
73680024,false,0,0,0,0,1,5
73680025,false,0,0,0,0,1,5
73680026,false,0,0,0,0,1,4
73680027,false,0,0,0,0,1,6
73680028,false,0,0,0,0,1,3
73680029,false,0,0,0,0,1,6
73680029,false,0,0,0,0,0,2
73680029,false,1,0,0,0,1,14
73680030,false,0,0,0,0,0,1
73680031,false,0,0,0,0,1,5
73680032,false,0,0,0,0,1,8
73680033,false,0,0,0,0,1,5
73680034,false,0,0,0,0,1,12
73680035,false,0,0,0,0,1,3
73680036,false,0,0,0,0,1,6
73680037,false,0,0,0,0,1,7
73680038,false,0,0,0,0,1,3
73680039,false,0,0,0,0,1,5
73680040,false,0,0,0,0,1,10
73680041,false,0,0,0,0,1,3
73680042,false,0,0,0,0,1,6
73680043,false,0,0,0,0,1,4
73680044,false,0,0,0,0,1,4
73680045,false,0,0,0,0,1,10
73680046,false,0,0,0,0,1,5
73680047,false,0,0,0,0,1,5
73680048,false,0,0,0,0,1,5
73680049,false,0,0,0,0,1,9
73680050,false,0,0,0,0,1,5
73680051,false,0,0,0,0,1,5
73680052,false,0,0,0,0,1,5
73680053,false,0,0,0,0,1,5
73680054,false,0,0,0,0,1,5
73680055,false,0,0,0,0,1,4
73680056,false,0,0,0,0,1,3
73680057,false,0,0,0,0,1,4
73680058,false,0,0,0,0,1,5
73680059,false,0,0,0,0,1,6
73680060,false,0,0,0,0,1,4
73680061,false,0,0,0,0,1,6
73680062,false,0,0,0,0,1,8
73680063,false,0,0,0,0,1,5
73680064,false,0,0,0,0,1,4
73680065,false,0,0,0,0,1,4
73680066,false,0,0,0,0,1,7
73680067,false,0,0,0,0,1,7
73680068,false,0,0,0,0,1,7
73680069,false,0,0,0,0,1,7
73680070,false,0,0,0,0,1,7
73680073,false,0,0,0,0,3,15
73680074,false,0,0,0,0,1,6
73680075,false,0,0,0,0,1,7
73680076,false,0,0,0,0,1,3
73680077,false,0,0,0,0,1,5
73680078,false,0,0,0,0,1,3
73680079,false,0,0,0,0,1,6
73680080,false,0,0,0,0,1,7
73680081,false,0,0,0,0,1,5
73680083,false,0,0,0,0,2,8
73680084,false,0,0,0,0,1,6
73680085,false,0,0,0,0,1,7
73680086,false,0,0,0,0,1,5
73680087,false,0,0,0,0,1,7
73680088,false,0,0,0,0,1,7
73680091,false,0,0,0,0,3,14
73680092,false,0,0,0,0,1,3
73680093,false,0,0,0,0,1,16
73680094,false,0,0,0,0,1,5
73680094,false,0,0,0,0,0,1
73680094,false,1,0,0,0,1,9
73680095,false,0,0,0,0,0,4
73680096,false,0,0,0,0,1,6
73680098,false,0,0,0,0,2,18
73680099,false,0,0,0,0,1,4
73680100,false,0,0,0,0,1,6
73680101,false,0,0,0,0,1,6
73680102,false,0,0,0,0,1,4
73680103,false,0,0,0,0,1,6
73680104,false,0,0,0,0,1,6
73680105,false,0,0,0,0,1,5
73680106,false,0,0,0,0,1,2
73680107,false,0,0,0,0,1,5
73680108,false,0,0,0,0,1,8
73680109,false,0,0,0,0,1,5
73680110,false,0,0,0,0,1,8
73680111,false,0,0,0,0,1,6
73680112,false,0,0,0,0,1,7
73680113,false,0,0,0,0,1,5
73680114,false,0,0,0,0,1,5
73680115,false,0,0,0,0,1,6
73680116,false,0,0,0,0,1,5
73680117,false,0,0,0,0,1,3
73680118,false,0,0,0,0,1,5
