70611013,0,NewHeight,0,0
70612271,0,NewRound,1,0
70612271,0,Propose,0,0
70612271,0,Precommit,0,0
70612271,0,Commit,0,0
70612272,0,NewHeight,4,0
70612272,0,NewRound,8,0
70612272,0,Propose,0,0
70612272,0,Precommit,0,0
70612272,0,Commit,0,0
70612273,0,NewHeight,9,0
70612273,0,NewRound,15,0
70612273,0,Propose,0,0
70612273,0,Precommit,0,0
70612273,0,Commit,0,0
70612274,0,NewHeight,6,0
70612274,0,NewRound,19,0
70612274,0,Propose,0,0
70612274,0,Precommit,0,0
70612274,0,Commit,0,0
70612275,0,NewHeight,13,0
70612275,0,NewRound,23,0
70612275,0,Propose,0,0
70612275,0,Precommit,0,0
70612275,0,Commit,0,0
70612276,0,NewHeight,5,0
70612276,0,NewRound,10,0
70612276,0,Propose,0,0
70612276,0,Precommit,0,0
70612276,0,Commit,0,0
70612277,0,NewHeight,8,0
70612277,0,NewRound,16,0
70612277,0,Propose,0,0
70612277,0,Precommit,0,0
70612277,0,Commit,0,0
70612278,0,NewHeight,16,0
70612278,0,NewRound,13,0
70612278,0,Propose,0,0
70612278,0,Precommit,0,0
70612278,0,Commit,0,0
70612279,0,NewHeight,11,0
70612279,0,Prevote,17,1
70612279,0,Precommit,1,0
70612279,0,Commit,5,0
70612280,0,NewHeight,5,0
70612280,0,NewRound,33,0
70612280,0,Propose,0,0
70612280,0,Prevote,1,1
70612280,0,Precommit,7,0
70612280,0,Commit,3,0
70612281,0,NewHeight,2,0
70612281,0,NewRound,0,0
70612281,0,Propose,0,0
70612281,0,Prevote,3,1
70612281,0,PrevoteWait,0,0
70612281,0,Precommit,0,0
70612281,0,Commit,0,0
70612282,0,NewHeight,0,0
70612282,0,Prevote,12,1
70612282,0,Precommit,2,0
70612282,0,Commit,4,0
70612283,0,NewHeight,0,0
70612283,0,NewRound,2,0
70612283,0,Propose,0,0
70612283,0,Prevote,3,1
70612283,0,Precommit,4,0
70612283,0,Commit,4,0
70612284,0,NewHeight,1,0
70612284,0,NewRound,2,0
70612284,0,Propose,0,0
70612284,0,Prevote,3,1
70612284,0,Precommit,3,0
70612284,0,Commit,3,0
70612285,0,NewHeight,0,0
70612285,0,NewRound,1,0
70612285,0,Propose,0,0
70612285,0,Prevote,1,1
70612285,0,Precommit,5,0
70612285,0,Commit,4,0
70612286,0,NewHeight,0,0
70612286,0,NewRound,1,0
70612286,0,Propose,0,0
70612286,0,Prevote,1,1
70612286,0,Precommit,5,0
70612286,0,Commit,1,0
70612287,0,NewHeight,1,0
70612287,0,NewRound,1,0
70612287,0,Propose,0,0
70612287,0,Prevote,1,1
70612287,0,Precommit,3,0
70612287,0,Commit,4,0
70612288,0,NewHeight,0,0
70612288,0,NewRound,3,0
70612288,0,Propose,0,0
70612288,0,Prevote,1,1
70612288,0,PrevoteWait,4,0
70612288,0,Precommit,0,0
70612288,0,Commit,4,0
70612289,0,NewHeight,1,0
70612289,0,NewRound,2,0
70612289,0,Propose,0,0
70612289,0,Prevote,2,1
70612289,0,Precommit,2,0
70612289,0,Commit,3,0
70612290,0,NewHeight,0,0
70612290,0,NewRound,2,0
70612290,0,Propose,0,0
70612290,0,Prevote,2,1
70612290,0,Precommit,3,0
70612290,0,Commit,2,0
70612291,0,NewHeight,1,0
70612291,0,NewRound,0,0
70612291,0,Propose,0,0
70612291,0,Precommit,2,0
70612291,0,Commit,0,0
70612292,0,NewHeight,7,0
70612292,0,NewRound,11,0
70612292,0,Propose,0,0
70612292,0,Precommit,0,0
70612292,0,Commit,0,0
70612293,0,NewHeight,9,0
70612293,0,Prevote,21,1
70612293,0,PrevoteWait,8,0
70612293,0,Precommit,0,0
70612293,0,Commit,1,0
70612294,0,NewHeight,0,0
70612294,0,NewRound,2,0
70612294,0,Propose,0,0
70612294,0,Prevote,1,1
70612294,0,Precommit,3,0
70612294,0,Commit,3,0
70612295,0,NewHeight,1,0
70612295,0,NewRound,2,0
70612295,0,Propose,0,0
70612295,0,Prevote,1,1
70612295,0,Precommit,4,0
70612295,0,Commit,4,0
70612296,0,NewHeight,0,0
70612296,0,NewRound,1,0
70612296,0,Propose,0,0
70612296,0,Prevote,2,1
70612296,0,Precommit,4,0
70612296,0,Commit,3,0
70612297,0,NewHeight,0,0
70612297,0,NewRound,1,0
70612297,0,Propose,0,0
70612297,0,Prevote,2,1
70612297,0,Precommit,3,0
70612297,0,Commit,6,0
70612298,0,NewHeight,0,0
70612298,0,NewRound,2,0
70612298,0,Propose,0,0
70612298,0,Prevote,3,1
70612298,0,Precommit,3,0
70612298,0,Commit,2,0
70612299,0,NewHeight,1,0
70612299,0,NewRound,2,0
70612299,0,Propose,0,0
70612299,0,Prevote,1,1
70612299,0,Precommit,3,0
70612299,0,Commit,7,0
70612300,0,NewHeight,0,0
70612300,0,NewRound,2,0
70612300,0,Propose,0,0
70612300,0,Prevote,1,1
70612300,0,Precommit,3,0
70612300,0,Commit,4,0
70612301,0,NewHeight,0,0
70612301,0,NewRound,0,0
70612301,0,Propose,0,0
70612301,0,Precommit,3,0
70612301,0,Commit,0,0
70612302,0,NewHeight,4,0
70612302,0,Prevote,18,1
70612302,0,PrevoteWait,4,0
70612302,0,Precommit,0,0
70612302,0,Commit,4,0
70612303,0,NewHeight,0,0
70612303,0,NewRound,2,0
70612303,0,Propose,0,0
70612303,0,Prevote,4,1
70612303,0,PrevoteWait,3,0
70612303,0,Precommit,1,0
70612303,0,Commit,1,0
70612304,0,NewHeight,1,0
70612304,0,NewRound,3,0
70612304,0,Propose,0,0
70612304,0,Prevote,1,1
70612304,0,Precommit,3,0
70612304,0,Commit,2,0
70612305,0,NewHeight,0,0
70612305,0,NewRound,3,0
70612305,0,Propose,0,0
70612305,0,Prevote,1,1
