69243907,1,0.477221843,6,11457,0,2,0.055370069,0,1
69243908,1,0.46846104,7,13084,0,2,0.070677392,0,1
69243909,1,0.483185566,7,20005,0,2,0.070642873,0,1
69243910,1,0.708867984,13,29360,0,2,0.098339901,0,1
69243911,1,0.756461866,10,17892,0,1,0,0,0
69243912,1,0.70342432,10,14824,0,1,0,0,0
69243913,1,0.471750783,6,12354,0,2,0.099102172,0,1
69243914,1,0.769543251,11,40647,0,2,0.071205135,0,1
69243915,1,0.683869874,7,15366,0,2,0.088721188,0,1
69243916,1,0.705020132,16,22515,0,2,0.051980096,0,1
69243917,1,0.461147595,6,13300,0,2,0.060874243,0,1
69243918,1,0.608310054,10,18704,0,2,0.153801896,0,1
69243919,1,0.638583074,20,45125,0,2,0.083487247,0,1
69243920,1,0.713204045,20,36249,0,2,0.098405285,0,1
69243921,1,0.798175724,12,19570,0,1,0,0,0
69243922,0,0.495500709,22,60942,0,2,0.073799597,0,1
69243923,1,0.71434128,22,39842,0,2,0.075432239,0,1
69243924,1,0.814407488,14,29910,0,2,0.056387646,0,1
69243925,1,0.474751031,12,29024,0,2,0.065204581,0,1
69243926,1,0.482334075,18,23920,0,2,0.066143145,0,1
69243927,1,0.674981505,15,32945,0,2,0.079731149,0,1
69243928,1,0.532056958,27,44615,0,2,0.08206099,0,1
69243929,1,1.198706486,15,62934,0,2,0.078134331,0,1
69243930,1,0.488624195,11,17847,0,2,0.091998509,0,1
69243931,1,0.789948435,13,18238,0,1,0,0,0
69243932,1,0.505562199,9,15516,0,2,0.047337226,0,1
69243933,1,0.655053364,14,17771,0,2,0.067073577,0,1
69243934,1,0.46390944,12,17200,0,2,0.106675847,0,1
69243935,1,0.761427292,15,18870,0,2,0.044004281,0,1
69243936,1,0.457764765,14,21396,0,2,0.050925314,0,1
69243937,1,0.654585613,12,22430,0,2,0.064067783,0,1
69243938,1,0.480194401,18,22492,0,2,0.047618111,0,1
69243939,1,0.755981364,12,19833,0,2,0.089027882,0,1
69252105,1,0.780201819,24,53998,0,1,0,0,0
69252106,1,0.532416197,7,14316,0,1,0,0,0
69252107,1,0.631435908,17,22767,0,1,0,0,0
69252108,1,0.459704176,15,27066,0,1,0,0,0
69252109,1,0.776059517,3,9144,0,1,0,0,0
69252110,1,0.387836734,37,54108,0,1,0,0,0
69252111,1,0.510757931,15,45362,0,1,0,0,0
69252112,1,0.506388848,25,49436,0,1,0,0,0
69252113,1,0.492542313,1,6882,0,1,0,0,0
69252114,1,0.664454678,29,46764,0,1,0,0,0
69252115,1,0.673604135,12,20095,0,1,0,0,0
69252116,1,0.471257867,9,16772,0,1,0,0,0
69252117,1,0.466009354,14,22286,0,1,0,0,0
69252118,1,0.476553799,23,42692,0,1,0,0,0
69252119,1,0.817663444,14,28992,0,1,0,0,0
69252120,1,0.723312184,24,44773,0,1,0,0,0
69252121,1,0.476446585,26,47987,0,1,0,0,0
69252122,1,0.723528827,17,29002,0,1,0,0,0
69252123,1,0.485682129,12,20582,0,1,0,0,0
69252124,1,0.752410576,16,25390,0,1,0,0,0
69252125,1,0.478417259,19,32135,0,1,0,0,0
69252126,1,0.697895492,17,27681,0,1,0,0,0
69252127,1,0.803934065,14,20837,0,1,0,0,0
69252128,1,1.071199116,3,12645,0,1,0,0,0
69252129,1,0.669226438,23,31465,0,1,0,0,0
69252130,1,0.458420505,22,34785,0,1,0,0,0
69252131,1,1.193863969,11,24821,0,1,0,0,0
69252132,1,0.474905043,17,49831,0,1,0,0,0
69252133,1,0.513027867,25,35804,0,1,0,0,0
69252134,1,0.678507231,16,32316,0,2,0.063626212,0,1
69252135,1,0.686070721,22,31630,0,4,0.210299003,0,1
69252136,1,1.148628687,37,85255,0,6,0.104593733,0,1
69252137,0,0.783343818,13,28137,0,1,0.089676919,0,1
69252138,1,0.455340896,20,37473,0,1,0.074999172,0,1
69252139,1,0.502296758,16,22500,0,1,0.059308455,0,1
69252140,1,0.678686008,22,60904,0,3,0.066329079,0,1
69252141,1,0.69525609,18,56055,0,2,0.118024695,0,1
69252142,1,0.83427903,16,23017,0,3,0.059624162,0,1
69252143,1,0.48788129,16,24139,0,3,0.057445356,0,1
69252144,1,0.490687574,10,15297,0,3,0.055424658,0,1
69252145,1,0.513584949,21,26597,0,3,0.065911404,0,1
69252146,1,0.487079801,21,30770,0,4,0.097589182,0,1
69252147,1,0.797547469,18,41691,0,3,0.079944277,0,1
69252148,1,0.489726236,17,33045,0,4,0.07166132,0,1
69252149,1,0.683843673,29,35811,0,4,0.184647278,0,1
69252150,1,0.903297053,30,61948,0,4,0.179114461,0,1
69252151,1,0.488763237,32,91981,0,2,0,0,0
69252152,1,0.751839158,22,60250,0,1,0.145023476,0,1
69252153,1,0.601753159,25,41303,0,2,0.059153039,0,1
69252154,1,0.472470535,31,95013,0,5,0.070042692,0,1
69252155,1,0.707570452,38,103446,0,9,0.162153995,0,1
69252156,1,1.416656364,44,132033,0,15,0.122946041,0,1
69252157,1,1.278833163,35,86581,0,8,0.12879859,0,1
69252158,1,0.798917039,24,38976,0,3,0.068762334,0,1
69252159,1,0.710597339,20,42970,0,3,0.080789139,0,1
69252160,1,0.705179603,16,31282,0,3,0.103508486,0,1
69252161,1,0.754840164,22,36849,0,1,0,0,0
69252162,1,0.488781081,13,47197,0,1,0,0,0
69252163,0,0.513119357,19,29571,0,1,0.065133688,0,1
69252164,1,0.487212224,40,93013,0,10,0.098298137,0,1
69252165,1,1.810470641,9,22553,0,2,0.096838892,0,1
69252166,1,0.492149965,22,35579,0,3,0.06763475,0,1
69252167,1,0.508378019,18,39616,0,1,0.077572818,0,1
69252168,1,0.506423822,1,7464,0,3,0.05826525,0,1
69252169,1,0.849735917,26,64061,0,3,0.172240428,0,1
69252170,1,0.84999689,20,29703,0,1,0.082267113,0,1
69252171,1,0.497528612,25,39757,0,1,0,0,0
69252172,1,0.710624824,23,37104,0,3,0.090769507,0,1
69252173,1,0.779001058,22,40130,0,3,0.061446347,0,1
69252174,1,0.683722142,12,19329,0,1,0.062558712,0,1
69252175,1,0.490338767,15,26269,0,1,0.121577009,0,1
69252176,1,0.584020881,17,32458,0,2,0.058707969,0,1
69252177,1,0.470858615,16,33784,0,2,0.066485503,0,1
69252178,1,0.491703788,9,21231,0,1,0.056364223,0,1
69252179,1,0.478452868,17,26997,0,3,0.100531026,0,1
69252180,1,0.716579346,11,18848,0,1,0.081783126,0,1
69252181,1,0.501320762,9,24767,0,1,0,0,0
69252182,0,0.480666313,10,20993,0,2,0.070037539,0,1
69252183,1,0.701659052,17,64859,0,2,0.105621779,0,1
69252184,1,0.806404177,19,26256,0,4,0.077620201,0,1
69252185,1,1.2014792970000001,14,22169,0,2,0.06212003,0,1
69252186,1,0.484829702,28,49864,0,2,0.073404764,0,1
69252187,1,0.489986401,21,36002,0,2,0.092959429,0,1
69252188,1,0.521853577,24,49919,0,3,0.077433865,0,1
69252189,1,0.709113691,23,45795,0,3,0.076990656,0,1
69252190,1,0.702902217,15,25344,0,2,0.081219974,0,1
69252191,1,0.557582928,10,15340,0,1,0,0,0
69252192,1,0.46447792,12,26620,0,1,0,0,0
69252193,1,0.473473885,18,32698,0,3,0.135016004,0,1
69252194,1,1.139501547,28,66033,0,6,0.120922409,0,1
69252195,1,0.829206426,19,27395,0,3,0.060351411,0,1
69252196,1,0.697292969,23,39446,0,3,0.05397797,0,1
69252197,1,0.672579096,21,29084,0,3,0.106150988,0,1
69252198,1,0.739162465,1,7361,0,4,0.070876436,0,1
69252199,1,0.684987459,25,32271,0,4,0.06593633,0,1
69252200,1,0.484102971,9,15672,0,3,0.098430148,0,1
69252201,1,0.521141235,13,19243,0,2,0.089491563,0,1
69252202,1,1.031843911,16,47800,0,1,0.059252928,0,1
69252203,1,0.47154467,6,13289,0,1,0.058793744,0,1
69252204,0,0.474397444,6,12519,0,2,0.068671745,0,1
69252205,1,0.415747516,8,13888,0,1,0.056931455,0,1
69252206,1,0.536419512,10,19446,0,3,0.058869684,0,1
69252207,1,0.461345168,11,19826,0,3,0.063372737,0,1
69252208,1,0.517547033,7,24636,0,3,0.067195952,0,1
69252209,1,0.483422326,21,36878,0,4,0.09723974,0,1
69252210,1,1.196499408,12,24934,0,5,0.094185064,0,1
69252211,1,0.727672101,22,36510,0,1,0,0,0
69252212,0,0.776385129,17,41376,0,2,0.070132204,0,1
69252213,0,0.47721195,15,56049,0,1,0.084987867,0,1
69252214,1,0.498425411,15,25900,0,1,0.056209868,0,1
69252215,1,0.491655328,14,22867,0,3,0.052227451,0,1
69252216,1,0.672960006,15,18923,0,3,0.058626117,0,1
69252217,1,0.472757797,14,35886,0,2,0.101502772,0,1
69252218,1,0.789926408,16,29297,0,4,0.10025247,0,1
69252219,1,0.521244063,11,23714,0,4,0.075003531,0,1
69252220,1,0.487343376,14,20447,0,4,0.05099852,0,1
69252221,1,0.466481379,15,26374,0,1,0,0,0
69252222,0,0.766212936,14,27841,0,2,0.057710125,0,1
69252223,1,0.500975524,13,17712,0,4,0.125515047,0,1
69252224,1,0.792193515,15,18351,0,3,0.053810064,0,1
69252225,1,0.466794285,16,33478,0,3,0.065360684,0,1
69252226,1,0.675447817,13,24887,0,5,0.09882395,0,1
69252227,1,0.748191762,0,6853,0,3,0.051599845,0,1
69252228,1,0.662925181,15,26952,0,2,0.072788583,0,1
69252229,1,0.488427601,11,17115,0,3,0.073291592,0,1
69252230,1,0.480397035,12,17368,0,5,0.096236554,0,1
69252231,1,0.766091391,9,17781,0,1,0,0,0
69252232,0,0.520791237,14,21945,0,5,0.069908653,0,1
69252233,1,0.696543486,10,19240,0,3,0.05912867,0,1
69252234,1,0.448141519,7,12470,0,3,0.053263457,0,1
69252235,1,0.457596399,11,16984,0,3,0.058835308,0,1
69252236,1,0.469317457,11,17895,0,5,0.057174778,0,1
69252237,1,0.668671901,0,6795,0,5,0.05360689,0,1
69252238,1,0.664449684,28,35262,0,5,0.10514057,0,1
69252239,1,1.201059293,18,29348,0,5,0.092622426,0,1
69252240,1,0.768596981,18,34719,0,6,0.064166396,0,1
69252241,1,0.674562541,12,18054,0,1,0,0,0
69252242,1,0.485604095,8,14781,0,1,0,0,0
69252243,0,0.468497399,12,20255,0,4,0.064342125,0,1
69252244,1,0.678896801,17,25095,0,5,0.089101416,0,1
69252245,1,0.770861256,9,16581,0,4,0.065399377,0,1
69252246,1,0.481623587,11,52022,0,4,0.113229407,0,1
69252247,1,0.837580909,16,23789,0,5,0.086188409,0,1
69252248,0,0.714949548,10,17555,0,3,0.06197094,0,1
69252249,1,0.361411654,7,13000,0,5,0.089286652,0,1
69252250,1,0.78498962,20,26013,0,4,0.09678437,0,1
69252251,1,0.753301841,16,28104,0,1,0,0,0
69252252,1,0.747322407,17,21434,0,5,0.178982908,0,1
69252253,1,0.95628014,17,24167,0,4,0.113993978,0,1
69252254,1,0.522971347,14,20849,0,3,0.054739267,0,1
69252255,1,0.468703533,15,27065,0,3,0.071809188,0,1
69252256,1,0.483214724,12,21165,0,3,0.067792638,0,1
69252257,1,0.481618795,29,66900,0,10,0.061692285,0,1
69252258,1,0.675449792,19,41597,0,5,0.095040663,0,1
69252259,1,0.867009232,14,23042,0,4,0.074178006,0,1
69252260,1,0.490182115,17,25458,0,3,0.058545065,0,1
69252261,1,0.50140096,7,14419,0,1,0,0,0
69252262,1,0.46016786,8,18210,0,1,0,0,0
69252263,0,0.494433253,14,20690,0,3,0.060012187,0,1
69252264,1,0.666190363,7,14380,0,4,0.075977179,0,1
69252265,1,0.47424482,20,37032,0,4,0.093740098,0,1
69252266,1,1.190787308,9,14868,0,4,0.050763931,0,1
69252267,1,0.465774527,19,24612,0,5,0.089528698,0,1
69252268,1,0.774733182,14,37575,0,3,0.076536484,0,1
69252269,1,0.476838723,15,24392,0,4,0.079965591,0,1
69252270,1,0.493951339,10,39377,0,4,0.130774603,0,1
69252271,1,0.80734833,10,18699,0,1,0,0,0
69252272,1,0.473914284,14,20574,0,1,0,0,0
69252273,1,0.659865045,18,29955,0,5,0.102214765,0,1
69252274,1,1.140166538,17,25116,0,4,0.173634714,0,1
69252275,0,0.828808407,14,20021,0,3,0.063961183,0,1
69252276,1,0.429556865,12,19188,0,4,0.140651212,0,1
69252277,1,0.602684653,10,16896,0,4,0.086679583,0,1
69252278,1,0.765317762,6,11983,0,4,0.049777313,0,1
69252279,1,0.654199636,7,12017,0,4,0.058373782,0,1
69252280,1,0.48472807,8,15325,0,4,0.067050257,0,1
69252281,1,0.470786848,4,10883,0,1,0,0,0
69252282,0,0.477384584,9,12450,0,2,0.050492221,0,1
69252283,1,0.592578726,11,16788,0,5,0.066395442,0,1
69252284,0,0.677384143,6,12484,0,4,0.053654527,0,1
69252285,1,0.455055617,6,13205,0,3,0.041967121,0,1
69252286,1,0.440260126,7,12540,0,4,0.087039296,0,1
69252287,1,0.756887787,0,6800,0,4,0.047961034,0,1
69252288,1,0.658783133,14,20569,0,5,0.067330783,0,1
69252289,0,0.683726676,8,12865,0,3,0.061113582,0,1
69252290,1,0.371847639,10,14575,0,3,0.059953099,0,1
69252291,1,0.475792062,4,11153,0,1,0,0,0
69252292,0,0.476539606,13,20438,0,3,0.05522484,0,1
69252293,1,0.657327331,11,15241,0,3,0.058750266,0,1
69252294,1,1.177788855,10,15609,0,6,0.111488831,0,1
69252295,1,0.808393779,7,13258,0,5,0.058284957,0,1
69252296,1,0.670758969,10,15093,0,6,0.088379547,0,1
69252297,1,0.752955957,10,14511,0,3,0.092031597,0,1
69252298,1,0.767937942,6,13641,0,3,0.054673188,0,1
69252299,1,0.468080646,10,14777,0,4,0.05093425,0,1
69252300,1,0.65627903,4,12607,0,4,0.056082883,0,1
69252301,1,0.470501161,5,12645,0,1,0,0,0
69281014,1,0.45348361,13,17471,0,1,0,0,0
69281015,1,0.68357647,16,20756,0,1,0,0,0
69281016,1,0.608917311,15,31399,0,1,0,0,0
69281017,1,0.678382656,10,19837,0,1,0,0,0
69281018,1,0.744184898,4,10323,0,1,0,0,0
69281019,1,0.462771768,10,16318,0,1,0,0,0
69281020,1,0.47558657,17,21394,0,1,0,0,0
69281021,1,1.164211821,16,42515,0,1,0,0,0
69281022,1,0.501315485,18,39297,0,1,0,0,0
69281023,1,0.470968701,12,19730,0,1,0,0,0
69281024,1,0.651229937,18,32898,0,1,0,0,0
69281025,1,0.857533031,18,27993,0,1,0,0,0
69281026,1,0.512465318,23,41875,0,1,0,0,0
69281027,1,0.757852531,16,41310,0,1,0,0,0
69281028,1,0.49230086,20,51914,0,1,0,0,0
69281029,1,0.775493915,24,46435,0,1,0,0,0
69281030,1,0.714548179,11,16228,0,1,0,0,0
69281031,1,0.490742113,8,50334,0,1,0,0,0
69281032,1,0.477633085,8,13187,0,1,0,0,0
69281033,1,0.475282262,11,19155,0,1,0,0,0
69281034,1,0.696482602,8,19566,0,1,0,0,0
69281035,1,0.479460421,9,25409,0,1,0,0,0
69281036,1,0.738661876,8,14069,0,1,0,0,0
69281037,1,0.668041808,7,13496,0,1,0,0,0
69281038,2,0.453635295,56,89511,0,4,0.129586217,0,1
69281039,2,5.847501749,6,12440,0,1,0.136868442,0,1
